coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODImmature2,Ambiguous ODImmature2
155x155,0.0,1.7604015199999998,16.731337039,8.589958695,0.0,42.655922065,11.196599914,42.344635369,0.0,0.0,14.128032327,6.458071252,8.865034165,0.597533596,14.53459731,4.283508949,20.053701826,10.045554748,3.713537137,4.697648693,9.130696295,32.532098567,8.110414979,0.85494057,1.649354052,4.973301778,0.85494057,9.608762069,4.848119721,0.581430098,1.776508315,2.0339042640000002,52.14070315200001,30.268626639,0.0,0.0,10.176971277,10.527733491,0.824693815,0.581430098,17.641443083,0.0,7.202247605,0.0,1.195078217,0.0,1.452474166,14.864933365999999,4.1506369890000006,8.768162392999999,0.581430098,0.85494057,0.0,0.85494057,0.85494057,31.405303755000002,1.452474166,13.964724579999999,0.597533596,3.4400359050000002,3.5853237,14.875153891,13.526972048,9.470915988,0.0,2.647548713,0.824693815,7.623617093,0.85494057,0.824693815,8.045688724,7.790635768,0.85494057,44.501598384000005,39.45325539,0.0,0.85494057,35.405960508999996,21.804679290000003,31.124628497,6.217485452,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,1.7604015199999998,4.651581567,0.824693815,3.116003541,24.172782186000003,0.581430098,35.026260328,14.901214308,37.972173872,6.1177839689999995,7.4799288829999995,2.0339042640000002,1.649354052,7.972136978,0.0,5.7191805250000005,1.195078217,5.828240835999999,1.709879628,0.581430098,50.891192077999996,0.581430098,21.155186668,6.831133571,8.170628796999999,61.753705022999995,4.007300193000001,56.00386928,0.0,0.824693815,0.0,3.685975353,13.686029259,8.691566932,30.571259837,0.85494057,0.581430098,6.127087507,20.34160799,1.436370668,5.377933695,1.792608143,11.852996448,12.807307941,6.375249428,0.0,2.987769065,52.676873285,0.112424956,0.0,0.047452673,0.130256346,0.00197471,0.041904707,1.410609896,0.0,0.0,0.0,0.235796591,0.0,1.19725401,0.0,0.192108793,0.049405813,1.112541407,0.518427849,0.003393076,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 1, 2]]"
156x156,0.0,1.7604015199999998,39.003211799,5.170185333999999,0.0,78.811167955,1.792608143,16.194452783000003,0.0,0.0,11.563274757,4.748191624,8.010093595,0.597533596,0.0,4.283508949,14.069126587,10.045554748,6.629531493,2.987769065,32.962480618,37.157972551,24.048593609,0.0,1.649354052,4.118361208,0.0,8.753821499,4.848119721,0.581430098,1.776508315,1.1789636940000001,36.75368254200001,29.413686069,0.0,0.0,9.322030707,7.962975921,0.824693815,0.581430098,17.641443083,0.0,5.492367977,0.0,1.195078217,0.0,0.597533596,11.796399677,4.1506369890000006,7.0582827649999995,0.581430098,0.0,0.0,0.0,0.0,29.695424127000003,0.597533596,6.270316907,0.597533596,2.585095335,3.5853237,24.477021928,6.687442524,1.776508315,0.0,1.792608143,0.824693815,7.623617093,0.0,0.824693815,11.816622138,6.9356951979999995,0.0,37.662068860000005,93.250082892,0.0,0.0,37.818228033,21.804679290000003,30.269687927,6.217485452,1.7604015199999998,1.7604015199999998,0.0,0.0,1.1789636940000001,3.536961314,1.7604015199999998,4.651581567,0.824693815,1.406123913,19.043212314,0.581430098,25.622268557,7.2068066349999995,10.612580472,3.5530263989999997,7.4799288829999995,1.1789636940000001,1.649354052,1.987561739,0.0,4.864239955,1.195078217,4.118361208,0.0,0.581430098,50.891192077999996,0.581430098,14.315657144,6.831133571,6.460749169,74.77523819299999,4.007300193000001,35.48596358,0.0,0.824693815,0.0,12.937772401,11.976149631,8.691566932,24.586684598,0.0,0.581430098,6.127087507,13.502078466,0.581430098,5.377933695,1.792608143,11.852996448,11.097428313,2.955476067,0.0,2.987769065,74.948748045,0.100823141,0.014893334,0.08258053900000001,0.169605995,0.00197471,0.071956352,1.410609896,0.452947761,0.0,0.157891858,0.15945778100000002,0.0,1.752228619,0.013323,0.130415873,0.039913058,1.006602848,0.5278643390000001,0.025038984,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 1, 3]]"
157x157,0.0,3.693117462,15.876396469000001,12.900904121,0.0,43.733697437000004,5.658024378,15.433995034,0.0,0.0,11.563274757,4.748191624,9.942809537,0.597533596,0.0,4.283508949,16.001842529,10.045554748,2.003657509,6.8531853,0.581430098,32.532098567,5.5456574089999995,0.0,7.447492422,6.051077149999999,1.932715942,8.753821499,4.848119721,0.581430098,1.776508315,1.1789636940000001,73.47614196200001,33.279102304,1.932715942,1.932715942,9.322030707,11.828392156,0.824693815,0.581430098,17.641443083,17.3950088,7.4250839189999995,0.0,1.195078217,0.0,0.597533596,9.103241635,4.1506369890000006,24.453291565,0.581430098,0.0,0.0,0.0,0.0,50.954134577000005,12.192586616,8.203032849,0.597533596,2.585095335,3.5853237,12.53326413,6.687442524,23.035218765,0.0,5.658024378,2.757409757,7.623617093,0.0,0.824693815,7.190748154,6.9356951979999995,0.0,47.32557442700001,39.676091704,0.0,0.0,30.499146927,31.468184857000004,30.269687927,6.217485452,1.7604015199999998,1.7604015199999998,0.0,0.0,1.1789636940000001,3.536961314,3.693117462,4.651581567,0.824693815,1.406123913,30.638265334000003,0.581430098,44.950518877,14.937525422,70.524179422,9.351164769,7.4799288829999995,3.111679636,1.649354052,1.987561739,0.0,8.72965619,1.195078217,7.983777442999999,1.932715942,0.581430098,50.891192077999996,0.581430098,20.113795514,6.831133571,6.460749169,62.831480395,4.007300193000001,35.48596358,0.0,0.824693815,0.0,3.685975353,11.976149631,14.489705302,32.317403385,0.0,4.446846333,6.127087507,15.434794408,4.446846333,5.377933695,5.658024378,11.852996448,14.962844548,10.686194854,0.0,2.987769065,51.821932715,0.100823141,0.0,0.047452673,0.109759422,0.020359959,0.041904707,1.410609896,0.0,0.183308543,0.0,0.17733595000000002,0.146909104,1.003727341,0.0,0.12757765399999998,0.032422181,1.006602848,0.518427849,0.005324667,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 1, 4]]"
158x158,0.0,1.7604015199999998,28.586586019000002,8.589958695,0.0,57.121037765,11.196599914,46.970509353000004,0.0,0.0,8.491976973,6.458071252,3.228978811,0.597533596,14.53459731,4.283508949,20.053701826,10.045554748,8.339411121,4.697648693,41.511746815,37.157972551,26.613351179,0.85494057,1.649354052,4.973301778,0.85494057,9.608762069,4.848119721,0.581430098,1.776508315,2.0339042640000002,40.869136802,7.723555878999999,0.0,0.0,4.540915923,10.527733491,0.824693815,0.581430098,17.641443083,0.0,7.202247605,0.0,1.195078217,0.0,1.452474166,19.490807349999997,4.1506369890000006,3.132107039,0.581430098,0.85494057,0.0,0.85494057,0.85494057,31.405303755000002,1.452474166,13.964724579999999,0.597533596,3.4400359050000002,3.5853237,28.751627630999998,13.526972048,9.470915988,0.0,2.647548713,0.824693815,1.987561739,0.85494057,0.824693815,12.671562708,7.790635768,0.85494057,33.230032034000004,78.04978048000001,0.0,0.85494057,44.657757557,21.804679290000003,31.124628497,0.581430098,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,1.7604015199999998,4.651581567,0.824693815,3.116003541,18.536726832,0.581430098,35.026260328,14.901214308,37.972173872,6.1177839689999995,7.4799288829999995,2.0339042640000002,1.649354052,7.972136978,0.0,5.7191805250000005,1.195078217,5.828240835999999,1.709879628,0.581430098,50.891192077999996,0.581430098,21.155186668,1.195078217,2.534573443,75.63017876299999,4.007300193000001,56.00386928,0.0,0.824693815,0.0,12.937772401,13.686029259,3.055511578,19.299693487,0.85494057,0.581430098,6.127087507,20.34160799,1.436370668,5.377933695,1.792608143,0.581430098,12.807307941,6.375249428,0.0,2.987769065,75.803688615,0.112424956,0.014893334,0.07973118300000001,0.18662897499999997,0.00197471,0.030051645,1.410609896,0.452947761,0.0,0.157891858,0.235796591,0.0,1.641197457,0.013323,0.201067053,0.037461879000000003,1.104653812,0.037474092,0.025038984,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,0.0,3.693117462,5.459770689000001,16.320677482,0.0,22.043567247000002,15.062016149,46.210051604,0.0,0.0,8.491976973,6.458071252,5.161694753,0.597533596,14.53459731,4.283508949,21.986417768000003,10.045554748,3.713537137,8.563064928,9.130696295,32.532098567,8.110414979,0.85494057,7.447492422,6.9060177199999995,2.787656512,9.608762069,4.848119721,0.581430098,1.776508315,2.0339042640000002,77.59159622199999,11.588972113999999,1.932715942,1.932715942,4.540915923,14.393149725999999,0.824693815,0.581430098,17.641443083,17.3950088,9.134963547,0.0,1.195078217,0.0,1.452474166,16.797649308,4.1506369890000006,20.527115839,0.581430098,0.85494057,0.0,0.85494057,0.85494057,52.664014205,13.047527186,15.897440521999998,0.597533596,3.4400359050000002,3.5853237,16.807869833,13.526972048,30.729626437999997,0.0,6.5129649480000005,2.757409757,1.987561739,0.85494057,0.824693815,8.045688724,7.790635768,0.85494057,42.893537601000006,24.475789292,0.0,0.85494057,37.338676451,31.468184857000004,31.124628497,0.581430098,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,3.693117462,4.651581567,0.824693815,3.116003541,30.131779852,0.581430098,54.354510648,22.631933095,97.883772822,11.915922339,7.4799288829999995,3.966620206,1.649354052,7.972136978,0.0,9.58459676,1.195078217,9.693657070999999,3.64259557,0.581430098,50.891192077999996,0.581430098,26.953325038,1.195078217,2.534573443,63.686420964999996,4.007300193000001,56.00386928,0.0,0.824693815,0.0,3.685975353,13.686029259,8.853649948000001,27.030412274,0.85494057,4.446846333,6.127087507,22.274323932,5.301786903,5.377933695,5.658024378,0.581430098,16.672724176,14.105968215,0.0,2.987769065,52.676873285,0.112424956,0.0,0.044603317,0.126782402,0.020359959,0.0,1.410609896,0.0,0.183308543,0.0,0.25367476,0.146909104,0.8926961790000001,0.0,0.198228834,0.029971002,1.104653812,0.028037602,0.005324667,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,0.0,3.693117462,27.731645449,12.900904121,0.0,58.198813137,5.658024378,20.059869018000004,0.0,0.0,5.9272194030000005,4.748191624,4.306754183,0.597533596,0.0,4.283508949,16.001842529,10.045554748,6.629531493,6.8531853,32.962480618,37.157972551,24.048593609,0.0,7.447492422,6.051077149999999,1.932715942,8.753821499,4.848119721,0.581430098,1.776508315,1.1789636940000001,62.204575612,10.734031543999999,1.932715942,1.932715942,3.685975353,11.828392156,0.824693815,0.581430098,17.641443083,17.3950088,7.4250839189999995,0.0,1.195078217,0.0,0.597533596,13.729115619,4.1506369890000006,18.817236211,0.581430098,0.0,0.0,0.0,0.0,50.954134577000005,12.192586616,8.203032849,0.597533596,2.585095335,3.5853237,26.40973787,6.687442524,23.035218765,0.0,5.658024378,2.757409757,1.987561739,0.0,0.824693815,11.816622138,6.9356951979999995,0.0,36.054008077,78.272616794,0.0,0.0,39.750943975,31.468184857000004,30.269687927,0.581430098,1.7604015199999998,1.7604015199999998,0.0,0.0,1.1789636940000001,3.536961314,3.693117462,4.651581567,0.824693815,1.406123913,25.00220998,0.581430098,44.950518877,14.937525422,70.524179422,9.351164769,7.4799288829999995,3.111679636,1.649354052,1.987561739,0.0,8.72965619,1.195078217,7.983777442999999,1.932715942,0.581430098,50.891192077999996,0.581430098,20.113795514,1.195078217,0.824693815,76.707954135,4.007300193000001,35.48596358,0.0,0.824693815,0.0,12.937772401,11.976149631,8.853649948000001,21.045837035,0.0,4.446846333,6.127087507,15.434794408,4.446846333,5.377933695,5.658024378,0.581430098,14.962844548,10.686194854,0.0,2.987769065,74.948748045,0.100823141,0.014893334,0.07973118300000001,0.166132051,0.020359959,0.030051645,1.410609896,0.452947761,0.183308543,0.157891858,0.17733595000000002,0.146909104,1.4476707880000002,0.013323,0.13653591399999998,0.020478246999999998,0.998715253,0.037474092,0.026970575,0.071112284,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,0.0,1.7604015199999998,38.208798317,6.9406046429999995,0.0,78.84141471,11.196599914,46.145815538,0.0,0.0,14.128032327,6.458071252,8.865034165,0.597533596,14.53459731,4.283508949,18.404347774,10.045554748,7.514717306,4.697648693,41.511746815,5.820952201,21.665227366,0.85494057,0.0,4.973301778,0.85494057,9.608762069,2.374038241,0.581430098,1.776508315,2.0339042640000002,51.316009337000004,29.443932824,0.0,0.0,10.176971277,9.703039676,0.0,0.581430098,17.641443083,0.0,6.37755379,0.0,1.195078217,0.0,1.452474166,19.490807349999997,4.1506369890000006,7.943468577999999,0.581430098,0.85494057,0.0,0.85494057,0.85494057,31.405303755000002,1.452474166,10.665996245999999,0.597533596,2.61534209,3.5853237,27.102273579,12.702278233,9.470915988,0.0,2.647548713,0.0,6.798923278,0.85494057,0.0,12.671562708,2.017808494,0.85494057,18.111095874,81.76611943,0.0,0.85494057,44.657757557,21.804679290000003,31.124628497,6.217485452,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,1.7604015199999998,4.651581567,0.0,2.2913097259999997,22.523428134000003,0.581430098,32.552178848000004,14.901214308,36.32281982,6.1177839689999995,5.830574831,2.0339042640000002,0.0,7.147443163,0.0,3.245099045,1.195078217,5.828240835999999,1.709879628,0.581430098,0.581430098,0.581430098,16.207062855,6.831133571,7.345934981999999,63.261145623,2.357946141,53.5297878,0.0,0.0,0.0,12.937772401,9.562608779,6.217485452,30.571259837,0.85494057,0.581430098,1.1789636940000001,20.34160799,1.436370668,5.377933695,1.792608143,11.852996448,11.157953889,6.375249428,0.0,2.987769065,74.9789948,0.087308984,0.014893334,0.051019336,0.16259305400000001,0.0,0.071956352,1.410609896,0.452947761,0.0,0.157891858,0.235796591,0.0,2.096757081,0.013323,0.201067053,0.058843567,0.825803783,0.499826737,0.021645908,0.071112284,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,0.0,3.693117462,15.081982987,14.67132343,0.0,43.763944192,15.062016149,45.385357789,0.0,0.0,14.128032327,6.458071252,10.797750107,0.597533596,14.53459731,4.283508949,20.337063716000003,10.045554748,2.888843322,8.563064928,9.130696295,1.195078217,3.1622911659999997,0.85494057,5.79813837,6.9060177199999995,2.787656512,9.608762069,2.374038241,0.581430098,1.776508315,2.0339042640000002,88.038468757,33.309349059,1.932715942,1.932715942,10.176971277,13.568455911,0.0,0.581430098,17.641443083,17.3950088,8.310269732,0.0,1.195078217,0.0,1.452474166,16.797649308,4.1506369890000006,25.338477378,0.581430098,0.85494057,0.0,0.85494057,0.85494057,52.664014205,13.047527186,12.598712187999999,0.597533596,2.61534209,3.5853237,15.158515781,12.702278233,30.729626437999997,0.0,6.5129649480000005,1.932715942,6.798923278,0.85494057,0.0,8.045688724,2.017808494,0.85494057,27.774601441,28.192128242,0.0,0.85494057,37.338676451,31.468184857000004,31.124628497,6.217485452,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,3.693117462,4.651581567,0.0,2.2913097259999997,34.118481154,0.581430098,51.880429168000006,22.631933095,96.23441876999999,11.915922339,5.830574831,3.966620206,0.0,7.147443163,0.0,7.1105152799999995,1.195078217,9.693657070999999,3.64259557,0.581430098,0.581430098,0.581430098,22.005201225,6.831133571,7.345934981999999,51.317387825,2.357946141,53.5297878,0.0,0.0,0.0,3.685975353,9.562608779,12.015623822,38.301978624,0.85494057,4.446846333,1.1789636940000001,22.274323932,5.301786903,5.377933695,5.658024378,11.852996448,15.023370124,14.105968215,0.0,2.987769065,51.852179469999996,0.087308984,0.0,0.01589147,0.102746481,0.018385249,0.041904707,1.410609896,0.0,0.183308543,0.0,0.25367476,0.146909104,1.348255803,0.0,0.198228834,0.05135269,0.825803783,0.490390247,0.001931591,0.071112284,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,0.0,3.693117462,37.353857747,11.251550069,0.0,79.919190082,5.658024378,19.235175203,0.0,0.0,11.563274757,4.748191624,9.942809537,0.597533596,0.0,4.283508949,14.352488477,10.045554748,5.804837678,6.8531853,32.962480618,5.820952201,19.100469796000002,0.0,5.79813837,6.051077149999999,1.932715942,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,72.651448147,32.454408489,1.932715942,1.932715942,9.322030707,11.003698341,0.0,0.581430098,17.641443083,17.3950088,6.600390104,0.0,1.195078217,0.0,0.597533596,13.729115619,4.1506369890000006,23.628597749999997,0.581430098,0.0,0.0,0.0,0.0,50.954134577000005,12.192586616,4.904304515,0.597533596,1.7604015199999998,3.5853237,24.760383818,5.862748709,23.035218765,0.0,5.658024378,1.932715942,6.798923278,0.0,0.0,11.816622138,1.162867924,0.0,20.935071917000002,81.988955744,0.0,0.0,39.750943975,31.468184857000004,30.269687927,6.217485452,1.7604015199999998,1.7604015199999998,0.0,0.0,1.1789636940000001,3.536961314,3.693117462,4.651581567,0.0,0.581430098,28.988911282000004,0.581430098,42.476437397,14.937525422,68.87482537,9.351164769,5.830574831,3.111679636,0.0,1.162867924,0.0,6.255574709999999,1.195078217,7.983777442999999,1.932715942,0.581430098,0.581430098,0.581430098,15.165671701,6.831133571,5.636055354,64.338920995,2.357946141,33.0118821,0.0,0.0,0.0,12.937772401,7.852729151,12.015623822,32.317403385,0.0,4.446846333,1.1789636940000001,15.434794408,4.446846333,5.377933695,5.658024378,11.852996448,13.313490496,10.686194854,0.0,2.987769065,74.12405423,0.075707169,0.014893334,0.051019336,0.14209613,0.018385249,0.071956352,1.410609896,0.452947761,0.183308543,0.157891858,0.17733595000000002,0.146909104,1.903230412,0.013323,0.13653591399999998,0.041859934999999994,0.719865224,0.499826737,0.023577499,0.071112284,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,0.0,3.693117462,26.937231967,14.67132343,0.0,58.229059892,15.062016149,50.011231773,0.0,0.0,8.491976973,6.458071252,5.161694753,0.597533596,14.53459731,4.283508949,20.337063716000003,10.045554748,7.514717306,8.563064928,41.511746815,5.820952201,21.665227366,0.85494057,5.79813837,6.9060177199999995,2.787656512,9.608762069,2.374038241,0.581430098,1.776508315,2.0339042640000002,76.766902407,10.764278298999999,1.932715942,1.932715942,4.540915923,13.568455911,0.0,0.581430098,17.641443083,17.3950088,8.310269732,0.0,1.195078217,0.0,1.452474166,21.423523292,4.1506369890000006,19.702422024,0.581430098,0.85494057,0.0,0.85494057,0.85494057,52.664014205,13.047527186,12.598712187999999,0.597533596,2.61534209,3.5853237,29.034989521,12.702278233,30.729626437999997,0.0,6.5129649480000005,1.932715942,1.162867924,0.85494057,0.0,12.671562708,2.017808494,0.85494057,16.503035091,66.78865333200001,0.0,0.85494057,46.590473499,31.468184857000004,31.124628497,0.581430098,2.61534209,26.553291159999997,0.0,0.0,1.1789636940000001,5.246840942,3.693117462,4.651581567,0.0,2.2913097259999997,28.4824258,0.581430098,51.880429168000006,22.631933095,96.23441876999999,11.915922339,5.830574831,3.966620206,0.0,7.147443163,0.0,7.1105152799999995,1.195078217,9.693657070999999,3.64259557,0.581430098,0.581430098,0.581430098,22.005201225,1.195078217,1.709879628,65.19386156499999,2.357946141,53.5297878,0.0,0.0,0.0,12.937772401,9.562608779,6.379568468,27.030412274,0.85494057,4.446846333,1.1789636940000001,22.274323932,5.301786903,5.377933695,5.658024378,0.581430098,15.023370124,14.105968215,0.0,2.987769065,74.9789948,0.087308984,0.014893334,0.04816998,0.15911911,0.018385249,0.030051645,1.410609896,0.452947761,0.183308543,0.157891858,0.25367476,0.146909104,1.7921992500000001,0.013323,0.207187094,0.039408755999999996,0.817916188,0.00943649,0.023577499,0.071112284,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
165x165,0.0,0.597533596,15.568469115000001,8.114830042000001,0.0,42.655922065,11.196599914,41.975708578,3.701213775,0.0,12.383679156,5.2952033279999995,8.283604066999999,0.597533596,14.53459731,4.283508949,19.103334034,5.975414182,3.132107039,4.697648693,8.549266197,32.532098567,8.110414979,0.85494057,1.649354052,23.002569573,0.85494057,2.050018787,4.266689623,0.0,1.195078217,1.452474166,48.758286329,29.105758715,0.0,0.0,10.176971277,14.916656037,0.824693815,0.0,3.685975353,0.0,3.132107039,1.850624412,1.195078217,0.0,1.452474166,16.715557778,8.539559535,79.086301063,0.0,0.85494057,1.850624412,2.705564982,0.85494057,13.963644215,3.303098578,13.383294482,0.597533596,2.2771679810000003,3.5853237,10.805013325000001,11.307455894,8.88948589,0.0,2.647548713,0.824693815,6.460749169,0.85494057,0.824693815,5.138449519,6.627767844,0.85494057,44.501598384000005,38.502887598,0.0,0.85494057,22.138998780999998,10.75709426,2.050018787,5.636055354,1.452474166,34.64458112,0.0,0.0,0.597533596,3.502487771,0.597533596,0.0,0.824693815,4.3851978549999995,20.896621105,0.0,36.825593274,14.426085655,37.972173872,10.506706515,2.246887648,5.153687941,1.649354052,6.809269054,0.0,9.4203943,1.195078217,5.353112183,1.709879628,0.0,50.30976198,0.0,14.177811811999998,6.831133571,8.170628796999999,42.671230384999994,2.8444322690000003,41.572254962,0.0,0.824693815,9.254157884,3.685975353,13.104599161,8.110136834,29.408391913000003,0.85494057,3.701213775,5.5456574089999995,22.723151726,0.85494057,5.377933695,1.792608143,11.27156635,12.43838115,5.212381504,0.0,2.987769065,31.165603125,0.112424956,0.000251059,0.047452673,0.106549113,0.00197471,0.041904707,0.512899224,0.0,0.0,0.0,0.23968735399999996,0.0,1.143570914,0.0,0.212284288,0.049405813,2.005921078,0.518427849,0.003393076,0.071112284,3.0,3.0,"[[0, 2, 4], [0, 1, 2]]"
166x166,0.0,0.597533596,37.840343875,4.6950566810000005,0.0,78.811167955,1.792608143,15.825525992,3.701213775,0.0,9.818921586,3.5853237,7.428663497,0.597533596,0.0,4.283508949,13.118758795,5.975414182,6.048101395,2.987769065,32.38105052,37.157972551,24.048593609,0.0,1.649354052,22.147629003,0.0,1.195078217,4.266689623,0.0,1.195078217,0.597533596,33.371265719,28.250818145,0.0,0.0,9.322030707,12.351898467,0.824693815,0.0,3.685975353,0.0,1.4222274110000002,1.850624412,1.195078217,0.0,0.597533596,13.647024089,8.539559535,77.376421435,0.0,0.0,1.850624412,1.850624412,0.0,12.253764587000001,2.448158008,5.6888868089999995,0.597533596,1.4222274110000002,3.5853237,20.406881362,4.46792637,1.195078217,0.0,1.792608143,0.824693815,6.460749169,0.0,0.824693815,8.909382933,5.772827274,0.0,37.662068860000005,92.2997151,0.0,0.0,24.551266305,10.75709426,1.195078217,5.636055354,0.597533596,9.85169148,0.0,0.0,0.597533596,1.792608143,0.597533596,0.0,0.824693815,2.675318227,15.767051233,0.0,27.421601503,6.731677982,10.612580472,7.941948945,2.246887648,4.298747371,1.649354052,0.824693815,0.0,8.56545373,1.195078217,3.643232555,0.0,0.0,50.30976198,0.0,7.338282287999999,6.831133571,6.460749169,55.692763555,2.8444322690000003,21.054349262,0.0,0.824693815,9.254157884,12.937772401,11.394719533,8.110136834,23.423816674,0.0,3.701213775,5.5456574089999995,15.883622202000002,0.0,5.377933695,1.792608143,11.27156635,10.728501522,1.792608143,0.0,2.987769065,53.437477885,0.100823141,0.015144392999999999,0.08258053900000001,0.14589876200000002,0.00197471,0.071956352,0.512899224,0.452947761,0.0,0.157891858,0.16334854399999998,0.0,1.698545523,0.013323,0.150591368,0.039913058,1.8999825190000001,0.5278643390000001,0.025038984,0.071112284,3.0,3.0,"[[0, 2, 4], [0, 1, 3]]"
167x167,0.0,2.530249538,14.713528545,12.425775468000001,0.0,43.733697437000004,5.658024378,15.065068242999999,3.701213775,0.0,9.818921586,3.5853237,9.361379439,0.597533596,0.0,4.283508949,15.051474737,5.975414182,1.4222274110000002,6.8531853,0.0,32.532098567,5.5456574089999995,0.0,7.447492422,24.080344945,1.932715942,1.195078217,4.266689623,0.0,1.195078217,0.597533596,70.093725139,32.11623438,1.932715942,1.932715942,9.322030707,16.217314702,0.824693815,0.0,3.685975353,17.3950088,3.3549433530000004,1.850624412,1.195078217,0.0,0.597533596,10.953866047,8.539559535,94.771430235,0.0,0.0,1.850624412,1.850624412,0.0,33.512475037,14.043211028,7.621602750999999,0.597533596,1.4222274110000002,3.5853237,8.463123564,4.46792637,22.453788666999998,0.0,5.658024378,2.757409757,6.460749169,0.0,0.824693815,4.283508949,5.772827274,0.0,47.32557442700001,38.725723912,0.0,0.0,17.232185199,20.420599827,1.195078217,5.636055354,0.597533596,9.85169148,0.0,0.0,0.597533596,1.792608143,2.530249538,0.0,0.824693815,2.675318227,27.362104253,0.0,46.749851823,14.462396769,70.524179422,13.740087315,2.246887648,6.231463313,1.649354052,0.824693815,0.0,12.430869965,1.195078217,7.5086487900000005,1.932715942,0.0,50.30976198,0.0,13.136420657999999,6.831133571,6.460749169,43.749005757,2.8444322690000003,21.054349262,0.0,0.824693815,9.254157884,3.685975353,11.394719533,13.908275204,31.154535461000002,0.0,7.56663001,5.5456574089999995,17.816338144000003,3.865416235,5.377933695,5.658024378,11.27156635,14.593917757,9.52332693,0.0,2.987769065,30.310662555,0.100823141,0.000251059,0.047452673,0.086052189,0.020359959,0.041904707,0.512899224,0.0,0.183308543,0.0,0.18122671299999998,0.146909104,0.950044245,0.0,0.147753149,0.032422181,1.8999825190000001,0.518427849,0.005324667,0.071112284,3.0,3.0,"[[0, 2, 4], [0, 1, 4]]"
