coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODMature3,Endothelial1cells,ODMature3cells
134x134,1.291870106,2.084324048,13.321955627,10.846179799999998,4.813664962,3.682771531,2.188681162,17.345266363,2.481929712,9.153034264,15.117059339999997,3.682771531,3.1872796389999998,0.0,3.325314468,8.168139516,24.016127997999998,5.470234187,0.0,8.793398542999999,6.754928381999999,6.709074494999999,0.0,0.0,0.0,10.063563944,0.0,3.429620454,2.239560848,0.0,0.0,1.24099042,11.161543135999999,11.982828293999997,0.0,0.0,0.0,13.434906783999999,2.188681162,2.406826369,65.735835789,3.9760712089999997,15.021230347,3.325314468,0.947690742,70.93908454,2.084324048,10.688810621999998,7.952163899,30.992630887,1.895409533,4.630490322,0.0,9.092327161,0.0,72.1392308,0.947690742,17.398680849,0.0,0.0,0.947690742,108.73267383199999,10.327609464,27.543657576,2.084324048,3.9760712089999997,6.030391433,4.026950895,0.0,4.026950895,27.787942505,1.24099042,2.406826369,2.239560848,37.853758672,1.291870106,7.220533434,184.31807714,6.679831579,25.586083846,0.0,0.0,9.713160699,1.291870106,0.0,4.923761951,8.734801495,3.9760712089999997,14.349430579,2.188681162,0.0,5.979511747,0.0,32.543144094,6.105535068,0.0,6.822845375,3.722913592,2.532860526,2.481929712,8.408006186,2.406826369,0.0,78.66924045,2.735080789,0.0,0.0,0.0,35.117189419,20.869675991,1.895409533,0.0,227.97371830799997,0.0,14.658550686,1.24099042,0.0,0.0,98.245002278,0.947690742,2.735080789,27.66351052,0.0,2.843085087,0.0,24.483942805999998,4.27300521,0.0,1.291870106,4.16856521,4.084075507,6.060395257000001,0.0,0.947690742,84.340128382,0.0,0.063114218,0.025583896,0.10541952200000002,0.0,0.057226732999999995,4.296460086,0.184019895,0.09232021400000001,0.0,0.039647171,0.0,3.437297952,0.093054962,0.053830130000000004,0.022278546,0.654952669,0.041091738,0.0206022,0.013707828,3.0,3.0,"[0, 1, 2]","[2, 3, 4]"
135x135,1.291870106,0.0,12.080965207,8.069701475,6.595427153,6.459177041,0.653826704,17.841634918,0.653826704,8.205343522,19.118229703,10.458777797,1.9456968099999998,0.0,0.0,1.307597182,8.275302967,7.886737178,2.4165029909999998,6.121262144,0.653826704,10.319523404999998,1.762676287,5.486851512,0.653826704,1.762676287,1.781762191,8.55714591,1.291870106,0.0,0.0,1.762676287,25.500528013,6.762104293,0.0,0.0,0.0,13.987092593,1.762676287,2.406826369,81.022531809,2.735080789,14.955803626,0.653826704,1.762676287,58.37395489,0.0,7.249253857,11.610929596,13.523567452,0.0,4.51684298,0.0,2.735080789,0.0,114.03746193,0.0,9.895373693,0.0,0.0,4.179258251,97.70165506999999,6.775084927,8.205343522,0.0,5.170669684,3.054546393,4.680777599,0.0,4.026950895,21.008202826999998,6.15970234,3.060653073,1.291870106,44.36776505499999,1.9456968099999998,8.983209721,170.25512178000002,4.82332936,36.441418410999994,0.0,6.3392827789999995,7.571389373000001,1.291870106,0.653826704,2.735080789,4.85203566,6.29849615,19.668947739000004,1.307597182,1.762676287,6.15970234,1.762676287,33.015211065,10.976547611,7.126995139,2.4165029909999998,15.292759087,3.073632297,0.0,1.291870106,2.406826369,3.089359373,75.816608003,2.735080789,0.0,0.0,0.653826704,40.431493202,18.304162175000002,1.307597182,2.435588895,215.18674218299998,0.0,18.638976454,0.0,0.0,1.781762191,78.04145132000001,4.179258251,6.260512336,22.50514321,0.0,0.0,0.0,28.313218522,2.4165029909999998,2.615263862,2.599467288,1.781762191,1.307597182,2.735080789,2.615263862,0.0,128.25142602699998,0.014628133,0.13718219499999998,0.024431996,0.114705154,0.0,0.12496548899999999,5.101240784,0.3590862,0.091746982,0.0,0.170756839,0.0,3.326004419,0.0,0.19269982400000002,0.042346554,0.8217522309999999,0.0,0.007626545,0.016246583999999998,3.0,3.0,"[0, 1, 3]","[0, 1, 2]"
136x136,1.291870106,2.084324048,3.875621685,2.599467288,6.595427153,3.724096252,0.653826704,19.275119339,0.653826704,0.0,21.202553751,7.723697008,1.9456968099999998,0.0,2.084324048,1.307597182,10.359627015000001,2.4165029909999998,2.4165029909999998,8.205586192,2.738150752,10.319523404999998,1.762676287,5.486851512,0.653826704,1.762676287,1.781762191,8.55714591,1.291870106,0.0,0.0,1.762676287,25.500528013,3.3761941540000002,0.0,0.0,0.0,13.987092593,1.762676287,2.406826369,69.56110603900001,0.0,12.220722837,2.738150752,1.762676287,58.37395489,2.084324048,9.333577905,6.140695409,15.088854692,0.0,1.781762191,0.0,4.16856521,0.0,101.40563016000002,0.0,9.244616952000001,0.0,0.0,4.179258251,91.580635596,8.859408975000001,0.0,2.084324048,2.435588895,3.054546393,1.9456968099999998,0.0,1.291870106,25.308027584999998,6.15970234,3.060653073,1.291870106,30.692025364999996,1.9456968099999998,8.983209721,154.89114331000002,6.907653408,36.441418410999994,0.0,6.3392827789999995,4.836308584,1.291870106,0.653826704,0.0,11.104907443,3.563415361,21.102432160000003,1.307597182,1.762676287,6.15970234,1.762676287,23.508036585,10.976547611,7.126995139,4.500827039,15.292759087,3.073632297,0.0,3.3761941540000002,2.406826369,3.089359373,75.816608003,0.0,0.0,0.0,0.653826704,40.431493202,17.653405434,1.307597182,2.435588895,221.970091513,0.0,18.638976454,0.0,0.0,1.781762191,80.125775368,4.179258251,3.525431547,16.384123736,0.0,0.0,0.0,17.373337482,4.500827039,2.615263862,2.599467288,5.950327401,1.307597182,2.084324048,2.615263862,0.0,125.91193447699999,0.014628133,0.126984205,0.024431996,0.10315689,0.0,0.095933205,4.620651649,0.175066305,0.0,0.0,0.15293374599999998,0.0,2.73344182,0.093054962,0.211773539,0.046411719000000004,0.8217522309999999,0.0,0.007626545,0.016246583999999998,3.0,3.0,"[0, 1, 3]","[0, 1, 3]"
137x137,1.291870106,0.0,5.116612105,3.8404577079999997,6.595427153,3.724096252,1.8948171239999998,18.829467721,3.135756416,0.0,20.359220123,7.723697008,1.9456968099999998,0.0,1.24099042,3.7895268939999998,13.239198122000001,2.4165029909999998,2.4165029909999998,6.121262144,4.3767402959999995,10.319523404999998,1.762676287,5.486851512,0.653826704,4.244605999,1.781762191,11.039075621999999,1.291870106,0.0,0.0,3.003666707,30.464423168,2.532860526,0.0,0.0,0.0,20.191860581,3.003666707,2.406826369,90.16601563900001,1.24099042,14.702652549,1.8948171239999998,1.762676287,58.37395489,0.0,7.249253857,8.622625121,7.547581567,0.0,1.781762191,0.0,1.24099042,0.0,92.13008702000002,0.0,13.365060892,0.0,0.0,4.179258251,91.97824125999999,9.257014639,13.65210425,0.0,3.6765793149999997,3.054546393,1.9456968099999998,0.0,1.291870106,16.525772897,7.40069276,3.060653073,1.291870106,36.89679335299999,1.9456968099999998,8.983209721,172.92006815000002,6.06431978,43.887202990999995,0.0,6.3392827789999995,4.836308584,1.291870106,0.653826704,1.24099042,7.333965372,4.804405781,24.379651530000004,2.548587602,1.762676287,7.40069276,1.762676287,30.506933415,10.976547611,7.126995139,2.4165029909999998,19.015672679,4.314622717,2.481929712,2.532860526,2.406826369,3.089359373,75.816608003,0.0,0.0,0.0,0.653826704,40.431493202,23.014865966000002,1.307597182,2.435588895,204.370633143,0.0,19.879966874,1.24099042,0.0,1.781762191,78.04145132000001,4.179258251,3.525431547,31.673642638,0.0,0.0,0.0,21.096251074,3.657493411,2.615263862,2.599467288,1.781762191,2.548587602,1.24099042,2.615263862,0.0,131.924162857,0.014628133,0.154503533,0.046580271,0.1065896,0.0,0.12004884799999999,5.833772466,0.175066305,0.000573232,0.0,0.16516303599999999,0.0,2.127325505,0.0,0.20414675300000001,0.060559935,0.8217522309999999,0.041091738,0.028228745,0.029954412,3.0,3.0,"[0, 1, 3]","[0, 1, 4]"
138x138,1.291870106,2.084324048,12.080965207,6.762104293,6.595427153,4.497757076,0.0,21.356373424,0.0,8.205343522,20.548727047,9.804951093,1.291870106,0.0,2.084324048,0.0,5.783020523,7.232910474,1.762676287,6.89798901,2.084324048,8.358103439999999,1.762676287,3.525431547,0.0,1.762676287,1.781762191,5.288108113,1.291870106,0.0,0.0,1.762676287,18.30852695,8.846428341,0.0,0.0,0.0,13.333265889,1.762676287,2.406826369,68.55981155900001,2.735080789,14.301976922,2.084324048,1.762676287,58.37395489,2.084324048,8.679751201,8.995665734,26.028735732,0.0,4.51684298,0.0,6.903645999,0.0,110.16157538000002,0.0,7.403091249,0.0,0.0,3.525431547,95.863090611,6.89798901,8.205343522,2.084324048,4.51684298,3.054546393,4.026950895,0.0,4.026950895,30.24433331,3.544438478,2.406826369,1.291870106,43.060167873,1.291870106,8.983209721,169.64698176000002,6.253826704,35.787591707,0.0,1.762676287,7.571389373000001,1.291870106,0.0,2.735080789,9.797310261,6.29849615,14.030641138,0.0,1.762676287,3.544438478,1.762676287,34.568512413,9.668950429,7.126995139,3.8470003349999997,3.525431547,3.073632297,0.0,3.3761941540000002,2.406826369,1.781762191,75.162781299,2.735080789,0.0,0.0,0.0,33.239492139,13.196485159999998,0.0,1.781762191,264.564547203,0.0,16.677556489,0.0,0.0,1.781762191,80.125775368,3.525431547,6.260512336,17.397466195,0.0,0.0,0.0,26.351798557,3.8470003349999997,0.0,1.291870106,5.950327401,0.0,4.819404837,0.0,0.0,114.69190520699999,0.0,0.100229368,0.024431996,0.120341327,0.0,0.0913881,4.41553501,0.330065764,0.091746982,0.0,0.155483691,0.0,3.429550791,0.093054962,0.128133608,0.046411719000000004,0.8217522309999999,0.0,0.007626545,0.001947578,3.0,3.0,"[0, 1, 3]","[0, 2, 3]"
139x139,1.291870106,0.0,13.321955627,8.003094713,6.595427153,4.497757076,1.24099042,20.910721806,2.481929712,8.205343522,19.705393419,9.804951093,1.291870106,0.0,1.24099042,2.481929712,8.662591630000001,7.232910474,1.762676287,4.813664962,3.722913592,8.358103439999999,1.762676287,3.525431547,0.0,4.244605999,1.781762191,7.770037824999999,1.291870106,0.0,0.0,3.003666707,23.272422105,8.003094713,0.0,0.0,0.0,19.538033877,3.003666707,2.406826369,89.16472115900001,3.9760712089999997,16.783906634,1.24099042,1.762676287,58.37395489,0.0,6.595427153,11.477595445999999,18.487462607,0.0,4.51684298,0.0,3.9760712089999997,0.0,100.88603224000002,0.0,11.523535189,0.0,0.0,3.525431547,96.260696275,7.295594674,21.857447772,0.0,5.7578334,3.054546393,4.026950895,0.0,4.026950895,21.462078622,4.785428898,2.406826369,1.291870106,49.264935861,1.291870106,8.983209721,187.67590660000002,5.410493076,43.233376287,0.0,1.762676287,7.571389373000001,1.291870106,0.0,3.9760712089999997,6.0263681899999995,7.53948657,17.307860507999997,1.24099042,1.762676287,4.785428898,1.762676287,41.567409243,9.668950429,7.126995139,1.762676287,7.2483451389999995,4.314622717,2.481929712,2.532860526,2.406826369,1.781762191,75.162781299,2.735080789,0.0,0.0,0.0,33.239492139,18.557945691999997,0.0,1.781762191,246.965088833,0.0,17.918546909,1.24099042,0.0,1.781762191,78.04145132000001,3.525431547,6.260512336,32.686985097000004,0.0,0.0,0.0,30.074712149,3.003666707,0.0,1.291870106,1.781762191,1.24099042,3.9760712089999997,0.0,0.0,120.704133587,0.0,0.127748696,0.046580271,0.123774037,0.0,0.11550374299999999,5.628655827,0.330065764,0.09232021400000001,0.0,0.167712981,0.0,2.823434476,0.0,0.120506822,0.060559935,0.8217522309999999,0.041091738,0.028228745,0.015655406,3.0,3.0,"[0, 1, 3]","[0, 2, 4]"
140x140,1.291870106,2.084324048,5.116612105,2.532860526,6.595427153,1.762676287,1.24099042,22.344206227,2.481929712,0.0,21.789717467,7.069870304,1.291870106,0.0,3.325314468,2.481929712,10.746915678,1.762676287,1.762676287,6.89798901,5.80723764,8.358103439999999,1.762676287,3.525431547,0.0,4.244605999,1.781762191,7.770037824999999,1.291870106,0.0,0.0,3.003666707,23.272422105,4.617184574,0.0,0.0,0.0,19.538033877,3.003666707,2.406826369,77.703295389,1.24099042,14.048825845,3.325314468,1.762676287,58.37395489,2.084324048,8.679751201,6.007361259,20.052749847,0.0,1.781762191,0.0,5.40955563,0.0,88.25420047,0.0,10.872778448,0.0,0.0,3.525431547,90.139676801,9.379918722,13.65210425,2.084324048,3.022752611,3.054546393,1.291870106,0.0,1.291870106,25.76190338,4.785428898,2.406826369,1.291870106,35.589196171,1.291870106,8.983209721,172.31192813,7.494817124,43.233376287,0.0,1.762676287,4.836308584,1.291870106,0.0,1.24099042,12.279239973,4.804405781,18.741344929,1.24099042,1.762676287,4.785428898,1.762676287,32.060234763,9.668950429,7.126995139,3.8470003349999997,7.2483451389999995,4.314622717,2.481929712,4.617184574,2.406826369,1.781762191,75.162781299,0.0,0.0,0.0,0.0,33.239492139,17.907188951000002,0.0,1.781762191,253.748438163,0.0,17.918546909,1.24099042,0.0,1.781762191,80.125775368,3.525431547,3.525431547,26.565965623,0.0,0.0,0.0,19.134831109,5.087990755,0.0,1.291870106,5.950327401,1.24099042,3.325314468,0.0,0.0,118.364642037,0.0,0.11755070599999999,0.046580271,0.112225773,0.0,0.086471459,5.148066692,0.146045869,0.000573232,0.0,0.149889888,0.0,2.2308718770000002,0.093054962,0.139580537,0.0646251,0.8217522309999999,0.041091738,0.028228745,0.015655406,3.0,3.0,"[0, 1, 3]","[0, 3, 4]"
141x141,1.291870106,2.084324048,12.080965207,8.069701475,4.813664962,6.459177041,0.653826704,22.010200128,0.653826704,8.205343522,19.42079156,8.677015606,1.9456968099999998,0.0,2.084324048,1.307597182,10.359627015000001,7.886737178,2.4165029909999998,8.205586192,2.738150752,8.537761214,1.762676287,5.486851512,0.653826704,1.762676287,0.0,8.55714591,1.291870106,0.0,0.0,1.762676287,21.937112652,8.846428341,0.0,0.0,0.0,13.987092593,1.762676287,2.406826369,57.593646439,2.735080789,14.955803626,2.738150752,1.762676287,58.37395489,2.084324048,7.551815714,11.610929596,26.028735732,0.0,2.735080789,0.0,6.903645999,0.0,85.29066049000001,0.0,11.979697740999999,0.0,0.0,4.179258251,98.004216927,8.859408975000001,8.205343522,2.084324048,3.388907493,3.054546393,4.680777599,0.0,4.026950895,26.386375968,4.377940149,3.060653073,1.291870106,42.586002863999994,1.9456968099999998,8.983209721,159.33299245,6.907653408,34.659656219999995,0.0,6.3392827789999995,5.789627182,1.291870106,0.653826704,2.735080789,9.323145252,2.735080789,16.71051781,1.307597182,1.762676287,4.377940149,1.762676287,33.620360914,7.41313225,0.0,4.500827039,15.292759087,1.291870106,0.0,3.3761941540000002,2.406826369,1.307597182,75.816608003,2.735080789,0.0,0.0,0.653826704,40.431493202,16.825070862,1.307597182,0.653826704,198.773112463,0.0,18.638976454,0.0,0.0,0.0,80.125775368,4.179258251,6.260512336,19.24434492,0.0,0.0,0.0,26.531456330999998,4.500827039,2.615263862,2.599467288,4.16856521,1.307597182,4.819404837,2.615263862,0.0,94.46516162699999,0.014628133,0.047150817,0.003435621,0.10356585400000001,0.0,0.062609673,3.769045043,0.213040331,0.091746982,0.0,0.129327041,0.0,3.371889768,0.093054962,0.102713646,0.042238811,0.808683525,0.0,0.0,0.016246583999999998,3.0,3.0,"[0, 1, 3]","[1, 2, 3]"
142x142,1.291870106,0.0,13.321955627,9.310691895,4.813664962,6.459177041,1.8948171239999998,21.56454851,3.135756416,8.205343522,18.577457932,8.677015606,1.9456968099999998,0.0,1.24099042,3.7895268939999998,13.239198122000001,7.886737178,2.4165029909999998,6.121262144,4.3767402959999995,8.537761214,1.762676287,5.486851512,0.653826704,4.244605999,0.0,11.039075621999999,1.291870106,0.0,0.0,3.003666707,26.901007807,8.003094713,0.0,0.0,0.0,20.191860581,3.003666707,2.406826369,78.198556039,3.9760712089999997,17.437733338,1.8948171239999998,1.762676287,58.37395489,0.0,5.467491666,14.092859308,18.487462607,0.0,2.735080789,0.0,3.9760712089999997,0.0,76.01511735,0.0,16.100141681,0.0,0.0,4.179258251,98.401822591,9.257014639,21.857447772,0.0,4.629897913,3.054546393,4.680777599,0.0,4.026950895,17.60412128,5.618930569,3.060653073,1.291870106,48.790770851999994,1.9456968099999998,8.983209721,177.36191729,6.06431978,42.1054408,0.0,6.3392827789999995,5.789627182,1.291870106,0.653826704,3.9760712089999997,5.552203180999999,3.9760712089999997,19.98773718,2.548587602,1.762676287,5.618930569,1.762676287,40.619257744,7.41313225,0.0,2.4165029909999998,19.015672679,2.532860526,2.481929712,2.532860526,2.406826369,1.307597182,75.816608003,2.735080789,0.0,0.0,0.653826704,40.431493202,22.186531394,1.307597182,0.653826704,181.17365409299998,0.0,19.879966874,1.24099042,0.0,0.0,78.04145132000001,4.179258251,6.260512336,34.533863822,0.0,0.0,0.0,30.254369923,3.657493411,2.615263862,2.599467288,0.0,2.548587602,3.9760712089999997,2.615263862,0.0,100.477390007,0.014628133,0.074670145,0.025583896,0.10699856400000002,0.0,0.086725316,4.98216586,0.213040331,0.09232021400000001,0.0,0.141556331,0.0,2.765773453,0.0,0.09508686,0.056387027,0.808683525,0.041091738,0.0206022,0.029954412,3.0,3.0,"[0, 1, 3]","[1, 2, 4]"
143x143,1.291870106,2.084324048,5.116612105,3.8404577079999997,4.813664962,3.724096252,1.8948171239999998,22.998032931,3.135756416,0.0,20.66178198,5.941934817,1.9456968099999998,0.0,3.325314468,3.7895268939999998,15.32352217,2.4165029909999998,2.4165029909999998,8.205586192,6.461064344,8.537761214,1.762676287,5.486851512,0.653826704,4.244605999,0.0,11.039075621999999,1.291870106,0.0,0.0,3.003666707,26.901007807,4.617184574,0.0,0.0,0.0,20.191860581,3.003666707,2.406826369,66.737130269,1.24099042,14.702652549,3.9791411720000003,1.762676287,58.37395489,2.084324048,7.551815714,8.622625121,20.052749847,0.0,0.0,0.0,5.40955563,0.0,63.38328558,0.0,15.449384940000002,0.0,0.0,4.179258251,92.28080311699999,11.341338687,13.65210425,2.084324048,1.8948171239999998,3.054546393,1.9456968099999998,0.0,1.291870106,21.903946038,5.618930569,3.060653073,1.291870106,35.115031161999994,1.9456968099999998,8.983209721,161.99793882,8.148643827999999,42.1054408,0.0,6.3392827789999995,3.054546393,1.291870106,0.653826704,1.24099042,11.805074964,1.24099042,21.421221601,2.548587602,1.762676287,5.618930569,1.762676287,31.112083264000002,7.41313225,0.0,4.500827039,19.015672679,2.532860526,2.481929712,4.617184574,2.406826369,1.307597182,75.816608003,0.0,0.0,0.0,0.653826704,40.431493202,21.535774652999997,1.307597182,0.653826704,187.957003423,0.0,19.879966874,1.24099042,0.0,0.0,80.125775368,4.179258251,3.525431547,28.412844348,0.0,0.0,0.0,19.314488883,5.741817459,2.615263862,2.599467288,4.16856521,2.548587602,3.325314468,2.615263862,0.0,98.13789845699999,0.014628133,0.064472155,0.025583896,0.09545030000000002,0.0,0.057693032,4.501576725,0.029020436,0.000573232,0.0,0.12373323800000001,0.0,2.173210854,0.093054962,0.114160575,0.060452192,0.808683525,0.041091738,0.0206022,0.029954412,3.0,3.0,"[0, 1, 3]","[1, 3, 4]"
144x144,1.291870106,2.084324048,13.321955627,8.003094713,4.813664962,4.497757076,1.24099042,25.079287016000002,2.481929712,8.205343522,20.007955276,8.023188902,1.291870106,0.0,3.325314468,2.481929712,10.746915678,7.232910474,1.762676287,6.89798901,5.80723764,6.5763412489999995,1.762676287,3.525431547,0.0,4.244605999,0.0,7.770037824999999,1.291870106,0.0,0.0,3.003666707,19.709006744,10.087418760999999,0.0,0.0,0.0,19.538033877,3.003666707,2.406826369,65.735835789,3.9760712089999997,16.783906634,3.325314468,1.762676287,58.37395489,2.084324048,6.89798901,11.477595445999999,30.992630887,0.0,2.735080789,0.0,8.144636419,0.0,72.1392308,0.0,13.607859237,0.0,0.0,3.525431547,96.56325813199999,9.379918722,21.857447772,2.084324048,3.9760712089999997,3.054546393,4.026950895,0.0,4.026950895,26.840251763,3.003666707,2.406826369,1.291870106,47.48317367,1.291870106,8.983209721,176.75377727,7.494817124,41.451614096,0.0,1.762676287,5.789627182,1.291870106,0.0,3.9760712089999997,10.497477781999999,3.9760712089999997,14.349430579,1.24099042,1.762676287,3.003666707,1.762676287,42.172559092,6.105535068,0.0,3.8470003349999997,7.2483451389999995,2.532860526,2.481929712,4.617184574,2.406826369,0.0,75.162781299,2.735080789,0.0,0.0,0.0,33.239492139,17.078854379,0.0,0.0,230.551459113,0.0,17.918546909,1.24099042,0.0,0.0,80.125775368,3.525431547,6.260512336,29.426186807,0.0,0.0,0.0,28.292949957999998,5.087990755,0.0,1.291870106,4.16856521,1.24099042,6.060395257000001,0.0,0.0,86.91786918700001,0.0,0.037717318,0.025583896,0.11263473700000001,0.0,0.053147927,4.296460086,0.184019895,0.09232021400000001,0.0,0.126283183,0.0,2.869319825,0.093054962,0.030520644,0.060452192,0.808683525,0.041091738,0.0206022,0.015655406,3.0,3.0,"[0, 1, 3]","[2, 3, 4]"
145x145,1.291870106,0.0,14.536617202999999,10.525353470999999,6.595427153,5.924320249,0.653826704,7.264529178,0.653826704,8.205343522,9.768943458,5.170669684,1.9456968099999998,1.227819495,0.0,1.307597182,9.503122462,6.124060891,0.653826704,8.57691414,0.653826704,13.468106278,0.0,1.961419965,0.653826704,0.0,1.781762191,4.4968572920000005,2.519689601,0.0,1.227819495,0.0,14.390062288,10.445598636,0.0,0.0,0.0,8.164094253,0.0,2.406826369,81.022531809,2.735080789,14.420946834,1.881646199,1.227819495,75.65915531,0.0,7.249253857,8.085498049,13.523567452,0.0,4.51684298,0.0,2.735080789,0.0,115.26528142500001,1.227819495,9.895373693,0.0,0.0,0.653826704,133.7786195,6.775084927,9.433163017,0.0,5.170669684,19.709669046000002,4.680777599,0.0,4.026950895,21.008202826999998,5.624845548,3.060653073,1.291870106,39.92986673499999,1.9456968099999998,8.448352929,200.8912444,3.060653073,20.575888160999998,0.0,4.576606492,5.808713086,1.291870106,0.653826704,2.735080789,3.089359373,6.29849615,19.668947739000004,2.535416677,0.0,4.397026053,0.0,24.893757321,10.976547611,7.126995139,0.653826704,14.222979536,3.073632297,0.0,2.519689601,2.406826369,3.089359373,76.82500910899999,2.735080789,0.0,0.0,0.653826704,37.915020357,18.304162175000002,1.307597182,2.435588895,220.256200632,0.0,11.588158619,0.0,0.0,1.781762191,105.68709453,0.653826704,2.735080789,20.742466923000002,0.0,0.0,0.0,17.202752797,0.653826704,2.615263862,2.599467288,3.009581686,2.535416677,2.735080789,2.615263862,0.0,125.953813975,0.014628133,0.17892857499999998,0.026178003000000002,0.105581003,0.025491347,0.12496548899999999,5.101240784,0.3590862,0.091746982,0.0,0.074526039,0.046094696,3.383756772,0.0,0.19269982400000002,0.295213805,0.641311788,0.0,0.007626545,0.11446698400000001,3.0,3.0,"[0, 1, 4]","[0, 1, 2]"
146x146,1.291870106,2.084324048,6.331273681,5.055119284,6.595427153,3.18923946,0.653826704,8.698013599,0.653826704,0.0,11.853267506000002,2.435588895,1.9456968099999998,1.227819495,2.084324048,1.307597182,11.58744651,0.653826704,0.653826704,10.661238187999999,2.738150752,13.468106278,0.0,1.961419965,0.653826704,0.0,1.781762191,4.4968572920000005,2.519689601,0.0,1.227819495,0.0,14.390062288,7.059688497,0.0,0.0,0.0,8.164094253,0.0,2.406826369,69.56110603900001,0.0,11.685866045000001,3.965970247,1.227819495,75.65915531,2.084324048,9.333577905,2.615263862,15.088854692,0.0,1.781762191,0.0,4.16856521,0.0,102.633449655,1.227819495,9.244616952000001,0.0,0.0,0.653826704,127.65760002599998,8.859408975000001,1.227819495,2.084324048,2.435588895,19.709669046000002,1.9456968099999998,0.0,1.291870106,25.308027584999998,5.624845548,3.060653073,1.291870106,26.254127044999994,1.9456968099999998,8.448352929,185.52726593,5.144977121,20.575888160999998,0.0,4.576606492,3.073632297,1.291870106,0.653826704,0.0,9.342231156,3.563415361,21.102432160000003,2.535416677,0.0,4.397026053,0.0,15.386582841,10.976547611,7.126995139,2.738150752,14.222979536,3.073632297,0.0,4.6040136490000005,2.406826369,3.089359373,76.82500910899999,0.0,0.0,0.0,0.653826704,37.915020357,17.653405434,1.307597182,2.435588895,227.039549962,0.0,11.588158619,0.0,0.0,1.781762191,107.771418578,0.653826704,0.0,14.621447449000001,0.0,0.0,0.0,6.262871757,2.738150752,2.615263862,2.599467288,7.178146895999999,2.535416677,2.084324048,2.615263862,0.0,123.61432242500001,0.014628133,0.168730585,0.026178003000000002,0.094032739,0.025491347,0.095933205,4.620651649,0.175066305,0.0,0.0,0.056702946,0.046094696,2.791194173,0.093054962,0.211773539,0.29927897,0.641311788,0.0,0.007626545,0.11446698400000001,3.0,3.0,"[0, 1, 4]","[0, 1, 3]"
