coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,Endothelial1,permutationTracker
130x130,0.6613160170000001,7.161359106000001,6.114964928999999,6.5091247249999995,6.437141787,78.585166502,7.986056371000001,33.399515328999996,0.0,1.185175979,39.976223143,5.425562526,0.0,1.7516785380000002,1.683053462,0.79877956,10.136313174,4.931789219,12.276444021,28.33959078,70.578944526,23.107070764000003,3.334286658,4.186747564,0.93622013,3.995527524,1.185175979,9.135220533,8.089914440000001,0.5238590430000001,2.164039625,1.9001306999999998,20.189777827999997,18.366077932,0.0,0.137454413,18.34406758,12.695336943000001,2.175051217,3.343046499,3.068142386,0.137454413,11.121284678,1.640194425,3.2654071690000004,70.305637682,1.073656818,5.723920424,3.911836177,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,2.524509349,2.026599055,5.402002898,14.32214649,1.898406741,4.684666988,110.86977129899999,13.875011434000001,6.432741047,0.0,1.159235441,20.592850157,0.79877956,0.0,0.6613160170000001,25.816236017,8.994266718,3.205605929,1.073656818,223.94893821,0.0,10.760844716000001,82.670743394,4.444414043,33.10036404,0.38640463,3.6350939469999997,8.565255556,0.38640463,1.3226165490000001,0.41237493,5.4297061399999995,0.93622013,0.0,2.799429866,1.9001306999999998,4.270460556,1.762676287,18.572228684000002,6.136281511,0.0,3.8580908359999997,30.186814945,1.709050941,10.932197385,2.138074957,2.544280782,3.005661856,48.040417937,7.935822015,7.135380595,0.0,0.772801049,43.350955610999996,17.128054502,0.79877956,0.6613160170000001,13.992739203,0.5498155,17.476336049,0.5238590430000001,0.137454413,0.5498155,84.19227895,13.162642785000001,13.943035632,14.26649335,0.0,1.571610371,0.0,22.007525682999997,2.973816748,0.772801049,0.274911387,5.359123649000001,13.096269581,2.860566104,0.137454413,0.274911387,22.539828443,0.0,0.347198636,0.025279344000000002,0.18374092900000003,0.025491347,0.326410419,0.0,3.582834939,0.0,0.0,0.210275241,0.046094696,3.522779304,0.0,0.227056349,0.36970475700000005,0.874244951,0.184977216,0.081003858,0.119086863,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,1.953186123,7.161359106000001,7.534934617999999,8.188427922,1.623476825,78.30503774900001,8.933747113,40.118222101,0.0,2.132866721,40.912818596,6.373253268,3.1872796389999998,0.5238590430000001,1.683053462,6.484989364,21.062749736,4.931789219,12.276444021,22.965683355,71.526635268,15.277556175,3.334286658,4.186747564,0.93622013,11.577161756,1.185175979,8.855091779999999,9.101655793,0.5238590430000001,0.93622013,1.9001306999999998,20.345953576,17.869863228,0.0,0.137454413,18.34406758,13.884003505999999,3.122741959,0.93622013,0.6613160170000001,0.137454413,5.256618161,0.41237493,2.985278416,69.586999412,1.073656818,4.701077074,3.911836177,5.392397915,2.281814163,2.943121969,0.0,4.830011601,2.448227058,1.296689854,1.746470302,11.776510922,14.32214649,1.898406741,5.632357730000001,78.340884499,10.009037214000001,10.891131355999999,0.0,1.159235441,8.20544265,2.090649666,0.0,1.953186123,24.35710039,7.766447223,0.79877956,3.313217666,206.899234104,1.291870106,2.312491787,92.954819534,2.985278416,17.543804986,0.38640463,3.6350939469999997,15.543335466,1.678274736,1.3226165490000001,1.360065672,5.4297061399999995,0.93622013,0.0,2.519301113,1.9001306999999998,9.008981883,1.762676287,19.647953842,2.6144866550000003,0.0,8.596612163,27.731162948999998,3.0009210470000003,10.932197385,5.99294718,0.137454413,3.005661856,59.125175512000006,7.935822015,7.135380595,0.0,0.772801049,39.762584974999996,16.105211152,2.6941890930000003,0.6613160170000001,7.637410055,0.5498155,11.640419007,0.5238590430000001,0.137454413,0.5498155,85.66128243000001,14.110333527000002,13.943035632,14.26649335,0.0,4.414695458,0.0,30.600854361999996,3.9215074899999998,0.772801049,1.566781493,4.131304154,14.711535173,2.860566104,0.137454413,1.222602129,22.25969969,0.0,0.330849156,0.026657924,0.20372900300000002,0.0,0.330489225,0.0,3.582834939,0.0,0.0,0.219870029,0.0,4.456021788,0.0,0.250365835,0.07866386,0.793169832,0.184977216,0.081003858,0.018918885,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,1.953186123,7.161359106000001,9.990586614,10.644079918000001,1.623476825,77.77018095700001,8.933747113,29.541116360999997,0.0,2.132866721,31.563532351,1.085145155,3.1872796389999998,1.7516785380000002,1.683053462,6.484989364,22.290569231,3.169112932,10.513767734,25.421335351,71.526635268,18.426139048000003,1.571610371,0.6613160170000001,0.93622013,9.814485469000001,1.185175979,4.794803162,10.329475288000001,0.5238590430000001,2.164039625,0.137454413,9.235487851,21.553357571,0.0,0.137454413,18.34406758,8.061005166,1.360065672,0.93622013,0.6613160170000001,0.137454413,4.721761369,1.640194425,2.450421624,86.872199832,1.073656818,4.701077074,0.38640463,5.392397915,2.281814163,2.943121969,0.0,4.830011601,2.448227058,2.524509349,2.974289797,11.776510922,14.32214649,1.898406741,2.106926183,114.41784892899999,10.009037214000001,12.118950851,0.0,1.159235441,24.860565303,2.090649666,0.0,1.953186123,24.35710039,7.231590431000001,0.79877956,3.313217666,202.46133578399997,1.291870106,1.777634995,123.59094215399999,1.222602129,1.678274736,0.38640463,1.87241766,13.780659179,1.678274736,1.3226165490000001,1.360065672,3.667029853,0.93622013,0.0,3.7471206080000004,0.137454413,7.246305596,0.0,11.526500098000001,2.6144866550000003,0.0,6.833935876,26.661383397999998,3.0009210470000003,10.932197385,7.220766675,0.137454413,3.005661856,60.133576618000006,7.935822015,7.135380595,0.0,0.772801049,37.24611213,16.105211152,2.6941890930000003,0.6613160170000001,12.706868504,0.5498155,4.589601172,0.5238590430000001,0.137454413,0.5498155,113.30692564,10.584901980000001,10.417604085,12.503817063,0.0,4.414695458,0.0,19.490388636999995,2.158831203,0.772801049,1.566781493,5.359123649000001,15.939354668,2.860566104,0.137454413,1.222602129,19.962087638,0.0,0.37259553599999995,0.028403931,0.19460485200000002,0.025491347,0.330489225,0.0,3.582834939,0.0,0.0,0.12363922899999999,0.046094696,4.513774141,0.0,0.250365835,0.331531111,0.6127293890000001,0.184977216,0.081003858,0.11713928500000001,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,1.953186123,7.161359106000001,9.990586614,7.800994831000001,1.623476825,78.585166502,7.986056371000001,37.275137013999995,0.0,1.185175979,36.454428287,5.425562526,1.291870106,1.7516785380000002,1.683053462,0.79877956,9.021356911,4.931789219,12.276444021,23.525925818,70.578944526,18.293405802000002,3.334286658,4.186747564,0.93622013,3.995527524,1.185175979,9.135220533,9.381784546,0.5238590430000001,2.164039625,1.9001306999999998,17.782951458999996,19.657948038,0.0,0.137454413,18.34406758,14.164132259,2.175051217,0.93622013,0.6613160170000001,0.137454413,6.484437656,1.640194425,3.2654071690000004,74.307070182,1.073656818,0.9102554620000001,3.911836177,5.392397915,0.38640463,1.047712436,0.0,3.882320859,2.448227058,2.524509349,2.026599055,7.98568931,14.32214649,1.898406741,4.684666988,102.248433229,9.061346472,6.432741047,0.0,1.159235441,21.884720263000002,2.090649666,0.0,1.953186123,23.409409648,8.994266718,0.79877956,2.365526924,212.090750782,1.291870106,3.5403112820000002,116.02664228399999,2.037587674,17.543804986,0.38640463,3.6350939469999997,9.857125662,1.678274736,1.3226165490000001,0.41237493,5.4297061399999995,0.93622013,0.0,2.799429866,1.9001306999999998,4.270460556,1.762676287,21.155915096,2.6144866550000003,0.0,3.8580908359999997,30.186814945,3.0009210470000003,10.932197385,3.429945063,0.137454413,3.005661856,56.627117467000005,7.935822015,7.135380595,0.0,0.772801049,35.36841485,12.31438954,0.79877956,0.6613160170000001,15.284609309,0.5498155,7.849597395,0.5238590430000001,0.137454413,0.5498155,95.18769873000001,13.162642785000001,13.943035632,14.26649335,0.0,1.571610371,0.0,23.299395788999995,2.973816748,0.772801049,1.566781493,5.359123649000001,13.096269581,2.860566104,0.137454413,0.274911387,22.539828443,0.0,0.347198636,0.028403931,0.20182006700000002,0.025491347,0.326410419,0.0,3.582834939,0.0,0.0,0.210275241,0.046094696,3.9457960140000004,0.0,0.227056349,0.36970475700000005,0.766460245,0.184977216,0.081003858,0.119086863,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.6613160170000001,7.161359106000001,6.114964928999999,9.352209812,1.623476825,79.53285724400001,8.933747113,36.242600416,0.0,2.132866721,40.848767985,6.373253268,1.895409533,1.7516785380000002,1.683053462,6.484989364,20.998699124999998,4.931789219,12.276444021,25.421335351,71.526635268,20.188815335,3.334286658,4.186747564,0.93622013,11.577161756,1.185175979,10.082911274999999,9.037605182,0.5238590430000001,2.164039625,1.9001306999999998,21.573773070999998,20.261487465,0.0,0.137454413,18.34406758,11.236201316,3.122741959,0.93622013,0.6613160170000001,0.137454413,3.9007512440000003,1.640194425,4.213097911,79.48280151200001,1.073656818,4.701077074,3.911836177,2.808711503,2.281814163,2.943121969,0.0,4.830011601,2.448227058,2.524509349,2.974289797,9.19282451,14.32214649,1.898406741,5.632357730000001,92.698346149,10.009037214000001,12.118950851,0.0,1.159235441,25.331371484,0.79877956,0.0,0.6613160170000001,24.35710039,8.994266718,0.79877956,2.0213475599999997,210.454755112,0.0,3.5403112820000002,88.131454644,2.985278416,16.25193488,0.38640463,3.6350939469999997,14.25146536,0.38640463,1.3226165490000001,1.360065672,5.4297061399999995,0.93622013,0.0,3.7471206080000004,1.9001306999999998,9.008981883,1.762676287,19.519919426,1.3226165490000001,0.0,8.596612163,30.186814945,1.709050941,10.932197385,5.928896569,0.137454413,3.005661856,31.478953107000002,7.935822015,7.135380595,0.0,0.772801049,43.12506427100001,16.105211152,2.6941890930000003,0.6613160170000001,14.940429944999998,0.5498155,11.640419007,0.5238590430000001,0.137454413,0.5498155,89.9396924,14.110333527000002,13.943035632,14.26649335,0.0,4.414695458,0.0,30.536803750999997,3.9215074899999998,0.772801049,0.274911387,5.359123649000001,15.939354668,2.860566104,0.137454413,1.222602129,23.487519185,0.0,0.37259553599999995,0.025123827,0.18234065300000002,0.025491347,0.330489225,0.0,3.582834939,0.0,0.0,0.219870029,0.046094696,4.090757431,0.0,0.250365835,0.36970475700000005,0.721355866,0.184977216,0.081003858,0.119086863,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,1.566781493,6.7749544760000004,7.613489833999999,6.7998538449999995,6.902093422,79.77118405200001,9.398698748000001,20.268052212999997,2.55410292,1.360065672,33.996426318000005,1.93650142,3.1872796389999998,0.137454413,0.9888106779999999,6.098584734,22.546030504999997,4.64251939,18.489499325,27.471469141,76.29563349800002,20.188392996,1.2637311949999999,0.274911387,0.5498155,8.26888642,1.2637311949999999,1.63494293,9.107946204000001,0.137454413,2.2525289319999997,0.137454413,8.561006357,17.175620444,0.0,0.137454413,16.804746232,11.872658186,1.360065672,3.807998134,2.681737756,1.8401678449999999,9.941674259000001,0.41237493,1.222602129,75.14266352199999,0.687252188,8.741940987,0.0,6.787265394,2.746765798,2.17032092,0.0,7.54119495,2.913178693,0.137454413,1.360065672,10.852965322000001,16.103448360999998,2.363358376,1.799047007,111.320723448,12.274923621000001,10.275435120000001,0.0,2.55410292,7.294122628,3.406958468,0.851356265,1.566781493,27.235185356,4.150282568,2.819201299,2.926813036,248.03117909399998,1.291870106,9.473062366,96.610345919,4.480784763,18.991655531,0.0,5.356399009,12.392085102,1.291870106,1.401171765,3.0627791039999996,2.6648986519999998,0.5498155,0.0,1.360065672,0.9888106779999999,5.700706547,1.702713432,6.444555846999999,6.655350568,0.0,6.139693092,26.916914751,1.841685606,11.089311768,5.220146131,3.395637047,2.38996562,78.806694863,5.853029223,6.362579546,0.0,0.0,41.479768965,19.995330514,2.307784463,0.274911387,3.339177459,0.5498155,13.829935196000001,0.137454413,0.137454413,2.2525289319999997,97.260294841,13.53171054,13.214484883,11.501685861999999,0.0,4.106816282,0.0,14.32621198,2.6237828380000003,0.0,1.566781493,3.901976849,17.887648745,5.028264394000001,0.9888106779999999,3.7767050490000003,21.681076703,0.0,0.390384448,0.026813441,0.199793397,0.0,0.395512889,0.0,4.0239074729999995,0.0,0.0,0.103309652,0.0,5.045320268,0.0,0.25790195,0.001605037,0.66289109,0.0,0.078627877,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,1.566781493,6.7749544760000004,7.613489833999999,3.956768758,6.902093422,80.58616959700001,8.451008006,28.002072866,2.55410292,0.41237493,38.887322254000004,6.276918791,1.291870106,0.137454413,0.9888106779999999,0.41237493,9.276818185,6.405195677,20.252175612000002,25.576059608,75.34794275600001,20.055659750000004,3.0264074819999998,3.800342934,0.5498155,2.449928475,1.2637311949999999,5.975360301,8.160255462,0.137454413,2.2525289319999997,1.9001306999999998,17.108469964999998,15.280210911,0.0,0.137454413,16.804746232,17.975785279,2.175051217,3.807998134,2.681737756,1.8401678449999999,11.704350546,0.41237493,2.037587674,62.577533872,0.687252188,4.951119375,3.525431547,6.787265394,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,7.062143710000001,16.103448360999998,2.363358376,4.376787812,99.151307748,11.327232879,4.589225316,0.0,2.55410292,4.318277588,3.406958468,0.851356265,1.566781493,26.287494614,5.912958854999999,2.819201299,1.979122294,257.660594092,1.291870106,11.235738653,89.046046049,5.295770308,34.857185781,0.0,7.119075296,8.468551585,1.291870106,1.401171765,2.115088362,4.427574938999999,0.5498155,0.0,0.41237493,2.751486965,2.724861507,3.465389719,16.073970844999998,6.655350568,0.0,3.1638480519999996,30.442346298,1.841685606,11.089311768,1.429324519,3.395637047,2.38996562,75.300235712,5.853029223,6.362579546,0.0,0.0,39.602071685,16.204508902,0.41237493,0.274911387,5.916918264,0.5498155,17.089931419000003,0.137454413,0.137454413,2.2525289319999997,79.14106793100001,16.109451345,16.73991643,13.264362148999998,0.0,1.2637311949999999,0.0,18.135219132,3.438768383,0.0,1.566781493,3.901976849,15.044563658,5.028264394000001,0.9888106779999999,2.829014307,24.258817508,0.0,0.364987548,0.026813441,0.207008612,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.18994566400000001,0.0,4.477342141,0.0,0.234592464,0.039778682999999995,0.8166219459999999,0.0,0.078627877,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,1.566781493,6.7749544760000004,10.06914183,6.412420753999999,6.902093422,80.05131280500001,8.451008006,17.424967126,2.55410292,0.41237493,29.538036009000002,0.9888106779999999,1.291870106,1.365273908,0.9888106779999999,0.41237493,10.50463768,4.64251939,18.489499325,28.031711604,75.34794275600001,23.204242623000003,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,1.915071683,9.388074957,0.137454413,3.480348427,0.137454413,5.99800424,18.963705254,0.0,0.137454413,16.804746232,12.152786939,0.41237493,3.807998134,2.681737756,1.8401678449999999,11.169493754000001,1.640194425,1.502730882,79.862734292,0.687252188,4.951119375,0.0,6.787265394,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,1.365273908,1.640194425,7.062143710000001,16.103448360999998,2.363358376,0.851356265,135.228272178,11.327232879,5.817044811000001,0.0,2.55410292,20.973400241,3.406958468,0.851356265,1.566781493,26.287494614,5.378102063,2.819201299,1.979122294,253.22269577199998,1.291870106,10.700881861000001,119.68216866899999,3.533094021,18.991655531,0.0,5.356399009,6.705875298,1.291870106,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,1.640194425,0.9888106779999999,0.96218522,1.702713432,7.952517101,6.655350568,0.0,1.401171765,29.372566747,1.841685606,11.089311768,2.657144014,3.395637047,2.38996562,76.308636818,5.853029223,6.362579546,0.0,0.0,37.08559884,16.204508902,0.41237493,0.274911387,10.986376712999999,0.5498155,10.039113584,0.137454413,0.137454413,2.2525289319999997,106.78671114100001,12.584019798,13.214484883,11.501685861999999,0.0,1.2637311949999999,0.0,7.024753407,1.676092096,0.0,1.566781493,5.129796344,16.272383153,5.028264394000001,0.9888106779999999,2.829014307,21.961205456,0.0,0.40673392799999997,0.028559448,0.197884461,0.025491347,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.093714864,0.046094696,4.535094494,0.0,0.234592464,0.292645934,0.636181503,0.0,0.078627877,0.100167978,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.274911387,6.7749544760000004,3.7378681489999996,5.507983739,6.902093422,81.53386033900001,9.398698748000001,26.969536268,2.55410292,1.360065672,43.281661952,7.224609533,1.895409533,0.137454413,0.9888106779999999,6.098584734,21.254160399,6.405195677,20.252175612000002,27.471469141,76.29563349800002,21.951069283000002,3.0264074819999998,3.800342934,0.5498155,10.031562706999999,1.2637311949999999,6.923051043,7.816076098000001,0.137454413,2.2525289319999997,1.9001306999999998,20.899291577,15.883750338,0.0,0.137454413,16.804746232,15.047854336,3.122741959,3.807998134,2.681737756,1.8401678449999999,9.120664134,0.41237493,2.985278416,67.75326520200001,0.687252188,8.741940987,3.525431547,4.203578982,2.746765798,2.17032092,0.0,7.54119495,2.913178693,0.137454413,1.360065672,8.26927891,16.103448360999998,2.363358376,5.324478554000001,89.601220668,12.274923621000001,10.275435120000001,0.0,2.55410292,7.764928809,2.115088362,0.851356265,0.274911387,27.235185356,5.912958854999999,2.819201299,1.63494293,256.024598422,0.0,11.235738653,61.150858408999994,6.24346105,33.565315675,0.0,7.119075296,12.862891282999998,0.0,1.401171765,3.0627791039999996,4.427574938999999,0.5498155,0.0,1.360065672,2.751486965,7.463382834,3.465389719,14.437975175,5.363480462,0.0,7.902369379,30.442346298,0.5498155,11.089311768,3.9282760249999997,3.395637047,2.38996562,50.152071352,5.853029223,6.362579546,0.0,0.0,47.358721106000004,19.995330514,2.307784463,0.274911387,5.5727389,0.5498155,20.880753031,0.137454413,0.137454413,2.2525289319999997,73.893061601,17.057142087000003,16.73991643,13.264362148999998,0.0,4.106816282,0.0,25.372627094,4.386459125,0.0,0.274911387,3.901976849,17.887648745,5.028264394000001,0.9888106779999999,3.7767050490000003,25.20650825,0.0,0.390384448,0.023533337,0.187529198,0.0,0.395512889,0.0,4.0239074729999995,0.0,0.0,0.199540452,0.0,4.6223035580000005,0.0,0.25790195,0.039778682999999995,0.771517567,0.0,0.078627877,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.274911387,6.7749544760000004,6.193520144999999,7.963635735,6.902093422,80.99900354700002,9.398698748000001,16.392430528,2.55410292,1.360065672,33.932375707,1.93650142,1.895409533,1.365273908,0.9888106779999999,6.098584734,22.481979894,4.64251939,18.489499325,29.927121137,76.29563349800002,25.099652156,1.2637311949999999,0.274911387,0.5498155,8.26888642,1.2637311949999999,2.862762425,9.043895593,0.137454413,3.480348427,0.137454413,9.788825852,19.567244681000002,0.0,0.137454413,16.804746232,9.224855996,1.360065672,3.807998134,2.681737756,1.8401678449999999,8.585807342,1.640194425,2.450421624,85.038465622,0.687252188,8.741940987,0.0,4.203578982,2.746765798,2.17032092,0.0,7.54119495,2.913178693,1.365273908,2.587885167,8.26927891,16.103448360999998,2.363358376,1.799047007,125.678185098,12.274923621000001,11.503254615000001,0.0,2.55410292,24.420051462,2.115088362,0.851356265,0.274911387,27.235185356,5.378102063,2.819201299,1.63494293,251.58670010199998,0.0,10.700881861000001,91.786981029,4.480784763,17.699785424999998,0.0,5.356399009,11.100214995999998,0.0,1.401171765,3.0627791039999996,2.6648986519999998,0.5498155,0.0,2.587885167,0.9888106779999999,5.700706547,1.702713432,6.316521431,5.363480462,0.0,6.139693092,29.372566747,0.5498155,11.089311768,5.15609552,3.395637047,2.38996562,51.160472458,5.853029223,6.362579546,0.0,0.0,44.842248261,19.995330514,2.307784463,0.274911387,10.642197349,0.5498155,13.829935196000001,0.137454413,0.137454413,2.2525289319999997,101.538704811,13.53171054,13.214484883,11.501685861999999,0.0,4.106816282,0.0,14.262161369,2.6237828380000003,0.0,0.274911387,5.129796344,19.11546824,5.028264394000001,0.9888106779999999,3.7767050490000003,22.908896197999997,0.0,0.432130828,0.025279344000000002,0.178405047,0.025491347,0.395512889,0.0,4.0239074729999995,0.0,0.0,0.103309652,0.046094696,4.680055911,0.0,0.25790195,0.292645934,0.591077124,0.0,0.078627877,0.100167978,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.274911387,6.7749544760000004,6.193520144999999,5.120550648,6.902093422,81.81398909200001,8.451008006,24.126451181,2.55410292,0.41237493,38.823271643000005,6.276918791,0.0,1.365273908,0.9888106779999999,0.41237493,9.212767573999999,6.405195677,20.252175612000002,28.031711604,75.34794275600001,24.966918910000004,3.0264074819999998,3.800342934,0.5498155,2.449928475,1.2637311949999999,7.203179796000001,8.096204851000001,0.137454413,3.480348427,1.9001306999999998,18.336289459999996,17.671835148,0.0,0.137454413,16.804746232,15.327983089000002,2.175051217,3.807998134,2.681737756,1.8401678449999999,10.348483629,1.640194425,3.2654071690000004,72.473335972,0.687252188,4.951119375,3.525431547,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,1.365273908,1.640194425,4.478457298,16.103448360999998,2.363358376,4.376787812,113.508769398,11.327232879,5.817044811000001,0.0,2.55410292,21.444206422,2.115088362,0.851356265,0.274911387,26.287494614,7.14077835,2.819201299,0.687252188,261.2161151,0.0,12.463558148,84.22268115899999,5.295770308,33.565315675,0.0,7.119075296,7.176681478999999,0.0,1.401171765,2.115088362,4.427574938999999,0.5498155,0.0,1.640194425,2.751486965,2.724861507,3.465389719,15.945936429,5.363480462,0.0,3.1638480519999996,32.897998294,0.5498155,11.089311768,1.365273908,3.395637047,2.38996562,47.654013307,5.853029223,6.362579546,0.0,0.0,42.964550980999995,16.204508902,0.41237493,0.274911387,13.219938154,0.5498155,17.089931419000003,0.137454413,0.137454413,2.2525289319999997,83.419477901,16.109451345,16.73991643,13.264362148999998,0.0,1.2637311949999999,0.0,18.071168520999997,3.438768383,0.0,0.274911387,5.129796344,16.272383153,5.028264394000001,0.9888106779999999,2.829014307,25.486637003,0.0,0.40673392799999997,0.025279344000000002,0.185620262,0.025491347,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.18994566400000001,0.046094696,4.112077784,0.0,0.234592464,0.33081958,0.74480798,0.0,0.078627877,0.10211555600000001,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,1.566781493,6.7749544760000004,7.613489833999999,6.7998538449999995,2.0884284600000003,81.53386033900001,9.398698748000001,30.845157952999998,2.55410292,1.360065672,39.75986709600001,7.224609533,3.1872796389999998,0.137454413,0.9888106779999999,6.098584734,20.139204136,6.405195677,20.252175612000002,22.657804179,76.29563349800002,17.137404321,3.0264074819999998,3.800342934,0.5498155,10.031562706999999,1.2637311949999999,6.923051043,9.107946204000001,0.137454413,2.2525289319999997,1.9001306999999998,18.492465208,17.175620444,0.0,0.137454413,16.804746232,16.516649652,3.122741959,1.401171765,0.274911387,1.8401678449999999,4.483817112,0.41237493,2.985278416,71.754697702,0.687252188,3.9282760249999997,3.525431547,6.787265394,2.746765798,2.17032092,0.0,7.54119495,2.913178693,0.137454413,1.360065672,10.852965322000001,16.103448360999998,2.363358376,5.324478554000001,80.97988259799999,7.461258658999999,10.275435120000001,0.0,2.55410292,9.056798915,3.406958468,0.851356265,1.566781493,24.828358986999998,5.912958854999999,0.41237493,2.926813036,244.166410994,1.291870106,4.015205218999999,94.506757299,3.8366346809999996,18.008756621,0.0,7.119075296,14.154761388999999,1.291870106,1.401171765,3.0627791039999996,4.427574938999999,0.5498155,0.0,1.360065672,2.751486965,7.463382834,3.465389719,17.021661587,1.841685606,0.0,7.902369379,30.442346298,1.841685606,11.089311768,5.220146131,0.9888106779999999,2.38996562,58.738770882000004,5.853029223,6.362579546,0.0,0.0,39.376180344999995,15.181665552,2.307784463,0.274911387,6.864609006,0.5498155,11.254014377,0.137454413,0.137454413,2.2525289319999997,84.888481381,17.057142087000003,16.73991643,13.264362148999998,0.0,4.106816282,0.0,26.6644972,4.386459125,0.0,1.566781493,3.901976849,17.887648745,5.028264394000001,0.9888106779999999,3.7767050490000003,25.20650825,0.0,0.390384448,0.026657924,0.205608336,0.0,0.395512889,0.0,4.0239074729999995,0.0,0.0,0.199540452,0.0,5.045320268,0.0,0.25790195,0.039778682999999995,0.663732861,0.0,0.078627877,0.001947578,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
