coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Excitatory,permutationTracker
129x129,0.360786525,0.0,0.721591065,51.010505243000004,1.443149259,1.976920615,13.530274008,16.227335485,0.360786525,2.060832477,21.649692526,2.364111382,0.0,1.082380077,12.98942937,22.721551702,45.184805393000005,2.753360511,8.194518422000002,9.420687005,3.731224161,12.404476653,0.9209496180000001,0.560163093,9.68389988,8.27039823,1.310211252,11.118623773,0.721591065,1.120313117,1.481099642,4.225540114999999,27.657000113000002,3.12361339,1.120313117,1.139882859,8.628897596,9.380063253,0.0,2.8399074989999997,0.360786525,2.176297183,34.483395384999994,0.560163093,0.360786525,164.28065754,6.780385337,15.087292016,10.406682979,22.36684082,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,52.207826634,0.750048159,0.560163093,4.642666247,32.313422134999996,22.835688078,38.175632365,9.248384196,0.0,6.751624119000001,1.082380077,1.310211252,38.062800859,3.400057523,4.414878829,5.839879046,1.8614739240000002,15.201126926999999,225.33137736,1.139882859,39.520873382000005,23.388468756,0.9209496180000001,0.0,8.424380511999999,1.110834684,0.750048159,1.110834684,0.0,21.655631314,20.889416685,1.481099642,4.642666247,2.583032118,35.900980126,0.721591065,44.978126637,17.167657867,0.0,8.203977359,4.890171507,2.563462376,0.360786525,22.029290656999997,0.560163093,0.9209496180000001,2.176297183,8.81362265,1.082380077,4.5108922069999995,6.895850043,3.968668243,34.377449544,0.360786525,5.395993578,4.236562289,1.8614739240000002,56.61553455,3.380516977,0.560163093,0.560163093,5.537267999,2.193197418,4.920341128,0.360786525,0.721591065,0.0,3.059283349,41.780976846,0.0,10.168585182000001,6.36209603,8.166048861,5.725023471,1.110834684,1.281754158,0.0,1.082380077,0.002912167,0.208645285,0.033785571,0.070416919,0.081390929,0.084801106,0.023449476,0.074578928,0.0,0.0,0.31691377800000003,0.298613759,0.365243124,0.0,0.09622335600000001,0.149637708,1.7546248719999997,0.743130894,0.002601846,0.0,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,0.360786525,0.0,0.721591065,51.889778787000004,2.322422803,3.73552867,18.806087087999998,10.947619532000001,0.360786525,2.060832477,19.884102087,5.88131846,0.0,1.961653621,12.98942937,17.438904102,47.818830215000006,3.6326340549999996,4.673410524,10.299960549,4.610497705,13.283750197,1.800223162,0.560163093,10.563173424,17.938453617,2.189484796,9.353033334,2.48019912,1.120313117,2.360373186,4.225540114999999,22.374352512999998,4.002886934,1.120313117,1.139882859,10.387505651,9.380063253,0.0,2.8399074989999997,1.240060069,3.055570727,18.645027255,1.439436637,2.1193945800000002,164.28065754,1.500669384,5.40810488,5.126967026,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,23.164369394,0.750048159,1.439436637,5.521939791,33.192695678999996,10.514527026,7.373555009,3.968668243,2.63789366,6.751624119000001,1.082380077,1.310211252,38.942074403,3.400057523,5.294152373,2.318771148,1.8614739240000002,4.642666247,225.33137736,2.019156403,49.19420492500001,18.108752803,1.800223162,0.0,9.303654056,1.990108228,2.508656214,1.990108228,0.0,23.414239369,12.08956406,1.481099642,9.039139141000001,3.4623056620000003,29.735943539,0.721591065,35.286482377,17.167657867,0.879273544,7.320734300000001,4.890171507,3.4427359199999996,0.360786525,10.587395421,2.318771148,6.196762698,2.176297183,9.692896194,1.082380077,4.5108922069999995,2.495407634,3.968668243,28.215461758000004,0.360786525,7.1546016329999995,4.236562289,3.620081979,22.287850075,3.380516977,0.560163093,0.560163093,5.537267999,4.831091078,5.799614672,0.360786525,0.721591065,9.673331543,3.059283349,30.333550628999998,0.0,10.168585182000001,1.961653621,5.524226568,6.604297015,1.110834684,4.798961236,0.0,1.082380077,0.002912167,0.17022905300000002,0.033785571,0.117386346,0.078810091,0.084801106,0.001710878,0.021775469,0.0,0.0,0.317006759,0.0,1.059112826,0.0,0.200666064,0.149637708,1.7764136869999998,0.743130894,0.0,0.049909825,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,0.0,0.516421733,2.582036443,23.590619192000002,0.879273544,3.8911638780000004,8.890688695,23.696340790999997,0.0,1.139882859,23.266748917999998,3.517207078,0.0,1.912098576,0.516421733,32.467169569,18.873972598,2.145743436,8.3047939,9.939174024,4.162223095,12.001996039,1.3956952770000002,0.0,0.879273544,20.977535451999998,2.145743436,21.933367364,2.2750297880000003,0.0,0.879273544,1.139882859,21.51478963,3.461309987,0.516421733,1.139882859,10.026719126,1.549235748,0.0,2.279744406,1.3956952770000002,3.0118293670000003,15.83836813,0.879273544,1.758608055,164.28065754,6.419598812,18.667547845999998,9.411046598,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,44.363668086000004,0.750048159,0.879273544,1.912098576,24.055497331999998,21.138448398999998,53.217709394,5.279715953,4.1871294080000006,6.0300330540000004,0.516421733,2.299283907,38.942074403,2.796166139,3.645819796,7.038324008,1.139882859,17.271756718,225.33137736,2.019156403,46.780533956,7.645898202,1.912098576,0.0,6.578736653,3.178557451,2.508656214,2.145743436,0.516421733,5.041557606,22.361492261,1.032825032,4.396472894,3.051981435,31.192215543,0.516421733,66.34015567,3.681765944,1.3956952770000002,12.25822529,4.890171507,2.428509292,0.0,32.737044423,1.758608055,6.825048828,1.61613409,7.328784812,0.0,3.0297925649999997,7.775123587,0.0,20.119038178,0.0,7.671023366,3.116249172,2.898490914,60.484385755,1.139882859,0.0,0.516421733,5.132740114000001,4.420766851,5.438828147,0.516421733,0.516421733,10.706156575,1.61613409,37.507385341,0.0,0.750048159,6.67541123,9.983241467,4.494149159,0.750048159,3.517207078,0.0,0.0,0.0,0.181611084,0.033785571,0.093358192,0.018932964,0.084801106,0.138805026,0.070753897,0.0,0.0,0.32076456900000005,0.298613759,1.059112826,0.0,0.207334805,0.0,1.953026626,0.0,0.002601846,0.049909825,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.360786525,0.516421733,3.303627508,54.10052914800001,1.443149259,2.493342348,6.501208523,31.633716187999998,0.360786525,1.500669384,15.917027936,1.803948289,0.0,2.115205109,13.505851103,37.654401559,39.100933173,2.709619151,8.710940155,9.420687005,3.6437360759999997,11.84431356,0.877208258,0.0,0.721591065,6.0297641120000005,1.266469892,13.140497123,1.2380127980000002,0.0,0.360786525,3.665377022,23.815474734,4.025185702,0.516421733,1.139882859,8.628897596,10.929299001,0.0,2.279744406,0.877208258,2.132555823,16.559959194999998,0.0,0.360786525,164.28065754,6.780385337,21.756942544999998,12.297379506,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,47.498445751,0.750048159,0.0,1.754416097,27.866456133,20.507574229,58.832717315000004,9.248384196,1.549235748,6.751624119000001,1.59880181,2.299283907,38.062800859,2.796166139,4.9313005620000006,5.279715953,1.8614739240000002,17.993347782999997,225.33137736,1.139882859,39.993535321,16.666642955,1.393611557,0.0,7.864217419,2.660070432,0.750048159,1.627256417,0.516421733,3.6437360759999997,29.623628959,1.393611557,0.721591065,3.61585715,29.817107906,1.2380127980000002,57.572365187,18.112976604,0.516421733,9.665700685000001,4.890171507,2.992385007,0.360786525,33.391611197,0.0,1.910022273,1.61613409,8.253459557,1.082380077,3.3905790899999997,6.895850043,3.968668243,23.299063468,0.360786525,5.912415311,3.116249172,1.8614739240000002,57.982445465,1.139882859,0.0,0.516421733,5.493526639000001,3.2260224500000003,4.920341128,0.877208258,1.2380127980000002,1.032825032,3.059283349,35.049856474,0.0,9.048272065,6.878517763,10.231680715,5.418823904,1.110834684,0.721591065,0.0,1.082380077,0.0,0.172157949,0.033785571,0.046388765,0.097743055,0.084801106,0.140515904,0.061778678,0.0,0.0,0.30190372700000007,0.298613759,0.365243124,0.0,0.05709604,0.149637708,1.8074138949999998,0.743130894,0.002601846,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.360786525,0.516421733,3.303627508,54.97980269200001,2.322422803,4.251950403,11.777021603,26.354000234999997,0.360786525,1.500669384,14.151437497,5.321155367,0.0,2.994478653,13.505851103,32.371753959,41.734957995,3.588892695,5.189832257,10.299960549,4.52300962,12.723587104,1.7564818020000001,0.0,1.600864609,15.697819499,2.145743436,11.374906683999999,2.9966208530000005,0.0,1.240060069,3.665377022,18.532827134,4.904459246,0.516421733,1.139882859,10.387505651,10.929299001,0.0,2.279744406,1.7564818020000001,3.0118293670000003,0.721591065,0.879273544,2.1193945800000002,164.28065754,1.500669384,12.077755409,7.017663553,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,18.454988511,0.750048159,0.879273544,2.633689641,28.745729677,8.186413177,28.030639959000002,3.968668243,4.1871294080000006,6.751624119000001,1.59880181,2.299283907,38.942074403,2.796166139,5.810574106000001,1.758608055,1.8614739240000002,7.434887103,225.33137736,2.019156403,49.666866864,11.386927002,2.272885101,0.0,8.743490963,3.539343976,2.508656214,2.506529961,0.516421733,5.4023441309999995,20.823776334,1.393611557,5.1180639590000006,4.495130694,23.652071319,1.2380127980000002,47.880720927,18.112976604,1.3956952770000002,8.782457626,4.890171507,3.8716585510000003,0.360786525,21.949715961000003,1.758608055,7.185835353,1.61613409,9.132733101,1.082380077,3.3905790899999997,2.495407634,3.968668243,17.137075682000003,0.360786525,7.671023366,3.116249172,3.620081979,23.65476099,1.139882859,0.0,0.516421733,5.493526639000001,5.86391611,5.799614672,0.877208258,1.2380127980000002,10.706156575,3.059283349,23.602430256999998,0.0,9.048272065,2.4780753540000005,7.589858422,6.298097448,1.110834684,4.238798143,0.0,1.082380077,0.0,0.133741717,0.033785571,0.093358192,0.095162217,0.084801106,0.118777306,0.008975219,0.0,0.0,0.30199670800000006,0.0,1.059112826,0.0,0.161538748,0.149637708,1.82920271,0.743130894,0.0,0.049909825,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.360786525,0.0,0.721591065,45.167952986,2.322422803,3.73552867,8.162145987999999,15.107022368,0.360786525,1.500669384,23.160662428999995,5.321155367,0.0,1.961653621,12.98942937,27.437201689,41.334158078,3.0724709619999997,9.953126477000001,10.299960549,3.490184588,12.723587104,1.240060069,0.0,1.600864609,20.977535451999998,1.629321703,19.351330921,2.48019912,0.0,1.240060069,3.665377022,23.410771943999997,2.322422803,0.0,1.139882859,10.387505651,9.380063253,0.0,2.279744406,1.240060069,2.495407634,16.559959194999998,0.879273544,2.1193945800000002,164.28065754,6.780385337,15.406402467,8.166048861,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,40.841964044,0.750048159,0.879273544,1.600864609,22.548754578999997,22.991956275,39.054905909,9.248384196,2.63789366,6.751624119000001,1.082380077,0.750048159,38.942074403,2.279744406,5.294152373,7.038324008,1.8614739240000002,11.280051745,225.33137736,2.019156403,48.63404183200001,16.666642955,1.240060069,0.0,8.743490963,1.990108228,2.508656214,1.990108228,0.0,4.369519099,22.087861647,0.360786525,5.1180639590000006,3.4623056620000003,33.809923579,0.721591065,51.03935141699999,16.04734475,0.879273544,11.480137136,4.890171507,2.322422803,0.360786525,26.425763551000003,1.758608055,5.636599605,1.61613409,9.132733101,1.082380077,3.3905790899999997,7.775123587,3.968668243,22.531431758,0.360786525,7.1546016329999995,3.116249172,3.620081979,55.56696651,1.139882859,0.0,0.0,4.977104906,4.831091078,5.799614672,0.360786525,0.721591065,9.673331543,3.059283349,38.009891979,0.0,9.048272065,7.241369574,10.803942521,2.683221833,1.110834684,4.238798143,0.0,1.082380077,0.0,0.18233965700000002,0.033785571,0.08515748000000001,0.081390929,0.084801106,0.023449476,0.070753897,0.0,0.0,0.30099305700000006,0.298613759,1.059112826,0.0,0.196034822,0.149637708,1.7181757789999998,0.743130894,0.002601846,0.049909825,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.0,0.516421733,2.582036443,18.033790589,0.0,12.648511903000001,14.258816714999998,23.676771049,0.0,0.560163093,21.755779014999998,0.560163093,0.0,1.032825032,0.516421733,26.611636723,22.724619913,1.826632985,6.546185845,15.016301957,4.403262668,10.543002729,1.076584826,0.560163093,8.962308815,8.27039823,1.826632985,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,25.761017799,4.262500574,1.63673485,0.0,10.106359378,1.549235748,0.0,0.560163093,0.516421733,13.208674996000001,33.761804319999996,0.560163093,0.0,221.57372437,5.279715953,18.348437394999998,11.651680716000001,4.131330645,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,55.729530676,0.750048159,0.560163093,4.953900214,25.840916198,20.982180202,52.33843585,5.279715953,1.549235748,3.750288648,0.516421733,2.8594470000000003,3.866258609,1.63673485,2.766546252,5.839879046,0.0,21.1928319,58.7036799,0.0,10.307772106,14.367724003,1.5929881250000002,0.0,0.560163093,2.299283907,0.750048159,1.266469892,5.774341633000001,22.327669821,21.163047299,2.153138149,3.921075182,1.032825032,33.28327209,0.516421733,60.27893089,4.802079061000001,0.516421733,8.982065513,3.750288648,2.6695488650000003,0.0,27.200688669999998,0.560163093,2.109398841,2.176297183,1.310211252,0.0,1.8703612760000001,6.895850043,0.0,42.481012043999996,0.0,3.632670905,4.236562289,0.0,61.532953795,2.240634118,0.560163093,1.076584826,5.6929032070000005,1.7828731910000002,0.0,0.516421733,0.516421733,1.032825032,1.61613409,41.278470208,0.0,1.8703612760000001,5.796137686,7.345347807,7.535950797,0.750048159,0.560163093,0.0,0.0,0.002912167,0.192005175,0.031711757,0.06861664,0.018932964,0.081672094,0.138805026,0.074578928,0.0,0.0,0.264054232,0.298613759,0.467165693,0.0,0.107523339,0.0,1.757700957,0.010678902,0.002601846,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.0,0.516421733,2.582036443,18.913064133,0.879273544,14.407119958000001,19.534629794999997,18.397055096,0.0,0.560163093,19.990188575999998,4.077370171,0.0,1.912098576,0.516421733,21.328989123,25.358644735000002,2.705906529,3.0250779469999998,15.895575501,5.282536212,11.422276273,1.95585837,0.560163093,9.841582359,17.938453617,2.705906529,11.935069776999999,2.2750297880000003,1.120313117,1.999586661,0.560163093,20.478370199,5.141774118,1.63673485,0.0,11.864967433,1.549235748,0.0,0.560163093,1.3956952770000002,14.087948540000001,17.92343619,1.439436637,1.758608055,221.57372437,0.0,8.669250259,6.371964763,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,26.686073436,0.750048159,1.439436637,5.833173758,26.720189742,8.661019150000001,21.536358494,0.0,4.1871294080000006,3.750288648,0.516421733,2.8594470000000003,4.745532153,1.63673485,3.645819796,2.318771148,0.0,10.63437122,58.7036799,0.879273544,19.981103648999998,9.08800805,2.4722616690000003,0.0,1.439436637,3.178557451,2.508656214,2.145743436,5.774341633000001,24.086277876,12.363194674,2.153138149,8.317548076000001,1.912098576,27.118235503,0.516421733,50.587286629999994,4.802079061000001,1.3956952770000002,8.098822454,3.750288648,3.5488224090000005,0.0,15.758793434000001,2.318771148,7.385211921,2.176297183,2.189484796,0.0,1.8703612760000001,2.495407634,0.0,36.319024258,0.0,5.39127896,4.236562289,1.758608055,27.20526932,2.240634118,0.560163093,1.076584826,5.6929032070000005,4.420766851,0.879273544,0.516421733,0.516421733,10.706156575,1.61613409,29.831043991,0.0,1.8703612760000001,1.3956952770000002,4.703525514,8.415224341,0.750048159,4.077370171,0.0,0.0,0.002912167,0.153588943,0.031711757,0.11558606700000001,0.016352126,0.081672094,0.117066428,0.021775469,0.0,0.0,0.264147213,0.0,1.1610353949999999,0.0,0.211966047,0.0,1.779489772,0.010678902,0.0,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.360786525,0.516421733,3.303627508,49.422974089,1.443149259,13.009298428000001,17.145149623,26.334430493,0.360786525,0.9209496180000001,12.640467593999999,2.364111382,0.0,2.115205109,13.505851103,26.516221113,45.585605310000005,3.269782244,3.431224202,15.377088482,4.764049193,11.264593794,1.437371351,0.560163093,9.68389988,2.990682277,1.826632985,3.1421995359999997,1.2380127980000002,1.120313117,1.481099642,3.0856572559999997,22.779055303,5.705649833,1.63673485,0.0,10.467145903,10.929299001,0.0,0.560163093,0.877208258,13.208674996000001,18.645027255,0.560163093,0.360786525,221.57372437,0.360786525,11.758644958,9.258297671000001,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,29.820851101000002,0.750048159,0.560163093,5.675491279,30.531148543,8.03014498,27.151366415000002,3.968668243,1.549235748,4.471879713,1.59880181,2.8594470000000003,3.866258609,1.63673485,4.9313005620000006,0.560163093,0.721591065,11.355962285,58.7036799,0.0,13.194105014,18.108752803,1.9537746500000002,0.0,2.724917403,2.660070432,0.750048159,1.627256417,5.774341633000001,22.688456346000002,19.625331372,2.513924674,4.642666247,2.475974291,25.743127866000002,1.2380127980000002,41.819496146999995,19.233289721,0.516421733,5.506297849,3.750288648,4.1126981240000005,0.360786525,16.413360208,0.560163093,2.470185366,2.176297183,3.1141595410000003,1.082380077,2.231147801,1.61613409,3.968668243,39.499049548,0.360786525,3.632670905,4.236562289,0.721591065,24.70332903,2.240634118,0.560163093,1.076584826,6.0536897320000005,3.2260224500000003,0.360786525,0.877208258,1.2380127980000002,1.032825032,3.059283349,27.373515124,0.0,10.168585182000001,1.59880181,4.951964761999999,9.339899085999999,1.110834684,1.281754158,0.0,1.082380077,0.002912167,0.144135808,0.031711757,0.06861664,0.095162217,0.081672094,0.118777306,0.01280025,0.0,0.0,0.24528637099999998,0.0,0.467165693,0.0,0.061727282,0.149637708,1.6338770409999999,0.753809796,0.0,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.0,0.0,0.0,9.101214427,0.879273544,13.890698225000001,15.919754179999998,7.150077229000001,0.0,0.560163093,28.999413508,4.077370171,0.0,0.879273544,0.0,16.394436853,24.957844818,2.189484796,7.788372167,15.895575501,4.24971118,11.422276273,1.439436637,0.560163093,9.841582359,23.21816957,2.189484796,19.911494014,1.758608055,1.120313117,1.999586661,0.560163093,25.356315009,2.559737675,1.120313117,0.0,11.864967433,0.0,0.0,0.560163093,0.879273544,13.571526807000001,33.761804319999996,1.439436637,1.758608055,221.57372437,5.279715953,11.997897317,7.520350071,0.0,8.792870241,0.0,0.879273544,27.25530502,0.879273544,0.879273544,8.792870241,49.073048969000006,0.750048159,1.439436637,4.800348726,20.523214644,23.466562248000002,32.560624444,5.279715953,2.63789366,3.750288648,0.0,1.310211252,4.745532153,1.120313117,3.129398063,7.598487101,0.0,14.479535861999999,58.7036799,0.879273544,18.948278617,14.367724003,1.439436637,0.0,1.439436637,1.629321703,2.508656214,1.629321703,5.2579199,23.053452844,13.627279987,1.120313117,8.317548076000001,0.879273544,37.276087763,0.0,53.74591712,2.7364472070000003,0.879273544,10.796501964,3.750288648,1.999586661,0.0,20.234841023999998,2.318771148,5.835976173,2.176297183,2.189484796,0.0,1.8703612760000001,7.775123587,0.0,41.71338033399999,0.0,4.874857227,4.236562289,1.758608055,59.11747484,2.240634118,0.560163093,0.560163093,5.176481474,3.387941819,0.879273544,0.0,0.0,9.673331543,1.61613409,44.238505712999995,0.0,1.8703612760000001,6.158989497,7.917609613,4.800348726,0.750048159,4.077370171,0.0,0.0,0.002912167,0.202186883,0.031711757,0.10738535500000002,0.002580838,0.081672094,0.021738598,0.083554147,0.0,0.0,0.263143562,0.298613759,1.1610353949999999,0.0,0.246462121,0.0,1.668462841,0.010678902,0.002601846,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.360786525,0.0,0.721591065,39.611124383,1.443149259,12.492876695000001,13.530274008,15.087452626000001,0.360786525,0.9209496180000001,21.649692526,2.364111382,0.0,1.082380077,12.98942937,21.581668843,45.184805393000005,2.753360511,8.194518422000002,15.377088482,3.731224161,11.264593794,0.9209496180000001,0.560163093,9.68389988,8.27039823,1.310211252,11.118623773,0.721591065,1.120313117,1.481099642,3.0856572559999997,27.657000113000002,3.12361339,1.120313117,0.0,10.467145903,9.380063253,0.0,0.560163093,0.360786525,12.692253263000001,34.483395384999994,0.560163093,0.360786525,221.57372437,5.640502478,15.087292016,10.406682979,22.36684082,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,52.207826634,0.750048159,0.560163093,4.642666247,24.334173444999998,22.835688078,38.175632365,9.248384196,0.0,4.471879713,1.082380077,1.310211252,3.866258609,1.120313117,4.414878829,5.839879046,0.721591065,15.201126926999999,58.7036799,0.0,12.161279982,23.388468756,0.9209496180000001,0.0,2.724917403,1.110834684,0.750048159,1.110834684,5.2579199,21.655631314,20.889416685,1.481099642,4.642666247,1.443149259,35.900980126,0.721591065,44.978126637,17.167657867,0.0,8.203977359,3.750288648,2.563462376,0.360786525,20.889407798,0.560163093,0.9209496180000001,2.176297183,3.1141595410000003,1.082380077,2.231147801,6.895850043,3.968668243,44.893405623999996,0.360786525,3.116249172,4.236562289,0.721591065,56.61553455,2.240634118,0.560163093,0.560163093,5.537267999,2.193197418,0.360786525,0.360786525,0.721591065,0.0,3.059283349,41.780976846,0.0,10.168585182000001,6.36209603,8.166048861,5.725023471,1.110834684,1.281754158,0.0,1.082380077,0.002912167,0.192733748,0.031711757,0.06041592800000001,0.081390929,0.081672094,0.023449476,0.074578928,0.0,0.0,0.24428271999999998,0.298613759,0.467165693,0.0,0.09622335600000001,0.149637708,1.5228501099999998,0.753809796,0.002601846,0.0,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.360786525,0.0,0.721591065,40.490397927000004,2.322422803,14.251484750000001,18.806087087999998,9.807736673,0.360786525,0.9209496180000001,19.884102087,5.88131846,0.0,1.961653621,12.98942937,16.299021243,47.818830215000006,3.6326340549999996,4.673410524,16.256362026,4.610497705,12.143867338,1.800223162,0.560163093,10.563173424,17.938453617,2.189484796,9.353033334,2.48019912,1.120313117,2.360373186,3.0856572559999997,22.374352512999998,4.002886934,1.120313117,0.0,12.225753958,9.380063253,0.0,0.560163093,1.240060069,13.571526807000001,18.645027255,1.439436637,2.1193945800000002,221.57372437,0.360786525,5.40810488,5.126967026,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,23.164369394,0.750048159,1.439436637,5.521939791,25.213446988999998,10.514527026,7.373555009,3.968668243,2.63789366,4.471879713,1.082380077,1.310211252,4.745532153,1.120313117,5.294152373,2.318771148,0.721591065,4.642666247,58.7036799,0.879273544,21.834611525,18.108752803,1.800223162,0.0,3.604190947,1.990108228,2.508656214,1.990108228,5.2579199,23.414239369,12.08956406,1.481099642,9.039139141000001,2.322422803,29.735943539,0.721591065,35.286482377,17.167657867,0.879273544,7.320734300000001,3.750288648,3.4427359199999996,0.360786525,9.447512562,2.318771148,6.196762698,2.176297183,3.993433085,1.082380077,2.231147801,2.495407634,3.968668243,38.731417838,0.360786525,4.874857227,4.236562289,2.48019912,22.287850075,2.240634118,0.560163093,0.560163093,5.537267999,4.831091078,1.240060069,0.360786525,0.721591065,9.673331543,3.059283349,30.333550628999998,0.0,10.168585182000001,1.961653621,5.524226568,6.604297015,1.110834684,4.798961236,0.0,1.082380077,0.002912167,0.15431751600000002,0.031711757,0.10738535500000002,0.078810091,0.081672094,0.001710878,0.021775469,0.0,0.0,0.24437570099999997,0.0,1.1610353949999999,0.0,0.200666064,0.149637708,1.5446389249999999,0.753809796,0.0,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.0,0.516421733,2.582036443,12.191238332000001,0.879273544,14.407119958000001,8.890688695,22.556457931999997,0.0,0.0,23.266748917999998,3.517207078,0.0,1.912098576,0.516421733,31.32728671,18.873972598,2.145743436,8.3047939,15.895575501,4.162223095,10.86211318,1.3956952770000002,0.0,0.879273544,20.977535451999998,2.145743436,21.933367364,2.2750297880000003,0.0,0.879273544,0.0,21.51478963,3.461309987,0.516421733,0.0,11.864967433,1.549235748,0.0,0.0,1.3956952770000002,13.527785447000001,15.83836813,0.879273544,1.758608055,221.57372437,5.279715953,18.667547845999998,9.411046598,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,44.363668086000004,0.750048159,0.879273544,1.912098576,16.076248642,21.138448398999998,53.217709394,5.279715953,4.1871294080000006,3.750288648,0.516421733,2.299283907,4.745532153,0.516421733,3.645819796,7.038324008,0.0,17.271756718,58.7036799,0.879273544,19.420940555999998,7.645898202,1.912098576,0.0,0.879273544,3.178557451,2.508656214,2.145743436,5.774341633000001,5.041557606,22.361492261,1.032825032,4.396472894,1.912098576,31.192215543,0.516421733,66.34015567,3.681765944,1.3956952770000002,12.25822529,3.750288648,2.428509292,0.0,31.597161563999997,1.758608055,6.825048828,1.61613409,1.629321703,0.0,0.750048159,7.775123587,0.0,30.634994258,0.0,5.39127896,3.116249172,1.758608055,60.484385755,0.0,0.0,0.516421733,5.132740114000001,4.420766851,0.879273544,0.516421733,0.516421733,10.706156575,1.61613409,37.507385341,0.0,0.750048159,6.67541123,9.983241467,4.494149159,0.750048159,3.517207078,0.0,0.0,0.0,0.165699547,0.031711757,0.083357201,0.018932964,0.081672094,0.138805026,0.070753897,0.0,0.0,0.24813351100000003,0.298613759,1.1610353949999999,0.0,0.207334805,0.0,1.721251864,0.010678902,0.002601846,0.049909825,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
