coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial1,Ambiguouscells,Endothelial1cells
136x136,1.291870106,8.668462326,6.831097752,4.812701388,4.813664962,3.4896440249999996,3.5195758809999997,21.510637056,0.0,0.0,22.609860210999997,10.036299737,7.119906166000001,0.597533596,0.0,0.597533596,17.845436748,11.808231035,2.941639981,11.255431846,2.308397836,7.771419465999999,2.360209883,3.525431547,0.0,5.881037494999999,0.0,14.041929612,3.6659083470000002,0.581430098,1.776508315,2.941639981,28.343847596,7.103814066000001,0.0,0.0,13.81494352,20.471547995,1.762676287,2.9882564670000002,16.362294099,0.0,16.234570295,0.0,2.957754504,68.73713787000001,2.324501334,11.984190654999999,7.676068536000001,3.181220008,0.581430098,0.0,0.0,0.0,0.0,18.636737757,0.597533596,7.2822427229999995,0.597533596,1.7604015199999998,7.110755247,92.51087745200002,14.13041149,1.776508315,0.0,1.792608143,9.962607198999999,2.4547380299999997,1.726967738,1.291870106,5.911599170000001,4.652511949,2.406826369,1.291870106,35.242016624,9.926831969999999,8.983209721,97.26669428699999,25.974181946000005,64.275517443,0.581430098,5.250045545,6.541915650999999,1.291870106,0.0,4.632961513000001,7.026605339,3.4873692579999997,4.651581567,0.0,2.344106385,13.520479195,2.344106385,32.623003876,9.62636635,15.871287226,5.315702686,14.537024259999999,2.4708338000000003,0.0,2.4547380299999997,2.406826369,2.390158475,76.357859516,5.8453289459999995,0.0,0.581430098,0.581430098,33.820922237000005,14.181198293000001,2.9220459549999998,6.908060806,27.543008846,4.084913879,51.416406327000004,0.0,0.0,0.0,78.04145132000001,9.419153083000001,4.106861645,7.705972263,0.0,0.581430098,1.1789636940000001,27.132233792,2.344106385,5.377933695,3.084478249,2.308397836,9.448074261,2.955476067,0.0,2.987769065,28.490699526,0.06963349,0.089459274,0.030770422,0.11696424500000001,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.352674366,0.0,0.672157416,0.0,0.138003997,0.080842027,1.690681725,0.0,0.019736348,0.073059862,3.0,3.0,"[0, 1, 3]","[0, 1, 3]"
137x137,1.291870106,8.668462326,9.286749748,7.268353383999999,4.813664962,2.9547872330000002,3.5195758809999997,10.933531316,0.0,0.0,13.260573965999999,4.748191624,7.119906166000001,1.8253530910000002,0.0,0.597533596,19.073256243,10.045554748,1.1789636940000001,13.711083842,2.308397836,10.920002339,0.597533596,0.0,0.0,4.118361208,0.0,9.981640994000001,4.8937278420000005,0.581430098,3.0043278100000004,1.1789636940000001,17.233381871,10.787308409000001,0.0,0.0,13.81494352,14.648549655,0.0,2.9882564670000002,16.362294099,0.0,15.699713503000002,1.227819495,2.422897712,86.02233829000001,2.324501334,11.984190654999999,4.1506369890000006,3.181220008,0.581430098,0.0,0.0,0.0,0.0,19.864557251999997,1.8253530910000002,7.2822427229999995,0.597533596,1.7604015199999998,3.5853237,128.58784188200002,14.13041149,3.0043278100000004,0.0,1.792608143,26.617729852,2.4547380299999997,1.726967738,1.291870106,5.911599170000001,4.117655157,2.406826369,1.291870106,30.804118304,9.926831969999999,8.448352929,127.90281690699999,24.211505659000004,48.409987193,0.581430098,3.4873692579999997,4.7792393639999995,1.291870106,0.0,4.632961513000001,5.263929052,3.4873692579999997,4.651581567,1.227819495,0.581430098,11.757802908,0.581430098,24.501550132,9.62636635,15.871287226,3.5530263989999997,13.467244709,2.4708338000000003,0.0,3.682557525,2.406826369,2.390158475,77.366260622,5.8453289459999995,0.0,0.581430098,0.581430098,31.304449392000002,14.181198293000001,2.9220459549999998,6.908060806,32.612467295,4.084913879,44.365588492,0.0,0.0,0.0,105.68709453,5.893721536,0.581430098,5.943295976,0.0,0.581430098,1.1789636940000001,16.021768067,0.581430098,5.377933695,3.084478249,3.5362173310000005,10.675893756,2.955476067,0.0,2.987769065,26.193087474,0.06963349,0.131205654,0.032516429,0.10784009400000001,0.025491347,0.035790683,0.897710672,0.0,0.0,0.0,0.256443566,0.046094696,0.729909769,0.0,0.138003997,0.333709278,1.510241282,0.0,0.019736348,0.17128026200000002,3.0,3.0,"[0, 1, 3]","[0, 1, 4]"
138x138,0.0,8.668462326,2.955476067,6.363916369,4.813664962,4.437334766999999,4.4672666229999995,20.478100458,0.0,0.947690742,27.004199909,10.983990479,7.723445593000001,0.597533596,0.0,6.2837434,29.822778962,11.808231035,2.941639981,13.150841379000001,3.256088578,9.666828999,2.360209883,3.525431547,0.0,13.462671726999998,0.0,14.989620354000001,3.321728983,0.581430098,1.776508315,2.941639981,32.134669208,7.707353493000001,0.0,0.0,13.81494352,17.543617052000002,2.710367029,2.9882564670000002,16.362294099,0.0,13.650883883,0.0,3.905445246,73.9128692,2.324501334,15.775012267,7.676068536000001,0.597533596,2.476839631,1.895409533,0.0,0.947690742,0.0,18.636737757,1.5452243380000001,8.489377923,0.597533596,1.7604015199999998,8.058445988999999,82.96079037199999,15.078102232,7.462718119,0.0,1.792608143,13.409258419999999,1.162867924,1.726967738,0.0,6.859289912,4.652511949,2.406826369,0.947690742,33.606020954,8.634961864,8.983209721,69.371506647,26.921872688000004,62.983647337,0.581430098,5.250045545,10.936255349,0.0,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,0.947690742,2.344106385,18.259000522,2.344106385,30.987008206,8.334496244,15.871287226,10.054224012999999,14.537024259999999,1.1789636940000001,0.0,4.953689536,2.406826369,2.390158475,51.209695155999995,5.8453289459999995,0.0,0.581430098,0.581430098,41.577571658,17.972019905,4.817455488,6.908060806,27.198829481999997,4.084913879,55.207227939000006,0.0,0.0,0.0,72.79344499000001,10.366843825,4.106861645,7.705972263,0.0,3.4245151849999997,1.1789636940000001,34.369641754,3.2917971269999997,5.377933695,1.792608143,2.308397836,12.291159348,2.955476067,0.0,3.935459807,29.438390268,0.06963349,0.114856174,0.027490318,0.09748483100000001,0.0,0.039869488999999994,0.897710672,0.0,0.0,0.0,0.36226915400000004,0.0,0.8171188330000001,0.0,0.16131348299999998,0.080842027,1.645577346,0.0,0.019736348,0.073059862,3.0,3.0,"[0, 1, 3]","[0, 2, 3]"
139x139,0.0,8.668462326,5.411128063,8.819568365,4.813664962,3.902477975,4.4672666229999995,9.900994718,0.0,0.947690742,17.654913664,5.695882366,7.723445593000001,1.8253530910000002,0.0,6.2837434,31.050598457,10.045554748,1.1789636940000001,15.606493375000001,3.256088578,12.815411872,0.597533596,0.0,0.0,11.699995439999999,0.0,10.929331736000002,4.549548478,0.581430098,3.0043278100000004,1.1789636940000001,21.024203482999997,11.390847836,0.0,0.0,13.81494352,11.720618712,0.947690742,2.9882564670000002,16.362294099,0.0,13.116027091000001,1.227819495,3.370588454,91.19806962,2.324501334,15.775012267,4.1506369890000006,0.597533596,2.476839631,1.895409533,0.0,0.947690742,0.0,19.864557251999997,2.773043833,8.489377923,0.597533596,1.7604015199999998,4.533014442,119.037754802,15.078102232,8.690537614,0.0,1.792608143,30.064381073,1.162867924,1.726967738,0.0,6.859289912,4.117655157,2.406826369,0.947690742,29.168122634,8.634961864,8.448352929,100.007629267,25.159196401000003,47.118117087,0.581430098,3.4873692579999997,9.173579062,0.0,0.0,5.580652255,5.263929052,3.4873692579999997,4.651581567,2.175510237,0.581430098,16.496324235,0.581430098,22.865554462,8.334496244,15.871287226,8.291547726,13.467244709,1.1789636940000001,0.0,6.181509031,2.406826369,2.390158475,52.218096261999996,5.8453289459999995,0.0,0.581430098,0.581430098,39.061098813,17.972019905,4.817455488,6.908060806,32.268287930999996,4.084913879,48.156410104,0.0,0.0,0.0,100.43908820000001,6.841412278,0.581430098,5.943295976,0.0,3.4245151849999997,1.1789636940000001,23.259176029,1.52912084,5.377933695,1.792608143,3.5362173310000005,13.518978843000001,2.955476067,0.0,3.935459807,27.140778215999998,0.06963349,0.156602554,0.029236325,0.08836068000000001,0.025491347,0.039869488999999994,0.897710672,0.0,0.0,0.0,0.26603835400000003,0.046094696,0.8748711860000001,0.0,0.16131348299999998,0.333709278,1.465136903,0.0,0.019736348,0.17128026200000002,3.0,3.0,"[0, 1, 3]","[0, 2, 4]"
140x140,0.0,8.668462326,5.411128063,5.976483278,4.813664962,4.71746352,3.5195758809999997,17.635015371,0.0,0.0,22.5458096,10.036299737,5.8280360600000005,1.8253530910000002,0.0,0.597533596,17.781386137,11.808231035,2.941639981,13.711083842,2.308397836,12.682678626,2.360209883,3.525431547,0.0,5.881037494999999,0.0,15.269749107,3.6018577360000004,0.581430098,3.0043278100000004,2.941639981,29.571667091,9.495438303,0.0,0.0,13.81494352,17.823745804999998,1.762676287,2.9882564670000002,16.362294099,0.0,14.878703378,1.227819495,4.185573999,78.63293997,2.324501334,11.984190654999999,7.676068536000001,0.597533596,0.581430098,0.0,0.0,0.0,0.0,19.864557251999997,1.8253530910000002,4.698556311,0.597533596,1.7604015199999998,7.110755247,106.868339102,14.13041149,3.0043278100000004,0.0,1.792608143,27.088536033,1.162867924,1.726967738,0.0,5.911599170000001,5.880331444,2.406826369,0.0,38.797537631999994,8.634961864,10.211029216,92.443329397,25.974181946000005,62.983647337,0.581430098,5.250045545,5.250045545,0.0,0.0,4.632961513000001,7.026605339,3.4873692579999997,4.651581567,1.227819495,2.344106385,13.520479195,2.344106385,32.49496946,8.334496244,15.871287226,5.315702686,16.992676256,1.1789636940000001,0.0,2.390687419,2.406826369,2.390158475,48.711637110999995,5.8453289459999995,0.0,0.581430098,0.581430098,37.183401533,14.181198293000001,2.9220459549999998,6.908060806,34.846028735999994,4.084913879,51.416406327000004,0.0,0.0,0.0,82.31986129,9.419153083000001,4.106861645,7.705972263,0.0,0.581430098,1.1789636940000001,27.068183181,2.344106385,5.377933695,1.792608143,3.5362173310000005,10.675893756,2.955476067,0.0,2.987769065,29.718519021,0.06963349,0.131205654,0.029236325,0.09557589500000001,0.025491347,0.035790683,0.897710672,0.0,0.0,0.0,0.352674366,0.046094696,0.30689305899999997,0.0,0.138003997,0.371882924,1.618867759,0.0,0.019736348,0.17322784000000002,3.0,3.0,"[0, 1, 3]","[0, 3, 4]"
141x141,1.291870106,8.668462326,6.831097752,7.655786474999999,0.0,4.437334766999999,4.4672666229999995,24.353722143,0.0,0.947690742,23.482405053,10.983990479,9.015315699,0.597533596,0.0,6.2837434,28.707822698999998,11.808231035,2.941639981,8.337176417,3.256088578,4.853164037,2.360209883,3.525431547,0.0,13.462671726999998,0.0,14.989620354000001,4.613599089,0.581430098,1.776508315,2.941639981,29.727842838999997,8.999223599,0.0,0.0,13.81494352,19.012412368,2.710367029,0.581430098,13.95546773,0.0,9.014036861,0.0,3.905445246,77.91430170000001,2.324501334,10.961347305,7.676068536000001,3.181220008,2.476839631,1.895409533,0.0,0.947690742,0.0,18.636737757,1.5452243380000001,11.073064335,0.597533596,1.7604015199999998,8.058445988999999,74.33945230199998,10.26443727,7.462718119,0.0,1.792608143,14.701128526,2.4547380299999997,1.726967738,1.291870106,4.452463543,4.652511949,0.0,2.239560848,21.747833526,9.926831969999999,1.762676287,102.727405537,24.515046319000003,47.427088283,0.581430098,5.250045545,12.228125454999999,1.291870106,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,0.947690742,2.344106385,18.259000522,2.344106385,33.570694618,4.812701388,15.871287226,10.054224012999999,14.537024259999999,2.4708338000000003,0.0,6.245559642,0.0,2.390158475,59.796394686000006,5.8453289459999995,0.0,0.581430098,0.581430098,33.595030897,13.158354943,4.817455488,6.908060806,28.490699588,4.084913879,45.580489285,0.0,0.0,0.0,83.78886477000002,10.366843825,4.106861645,7.705972263,0.0,3.4245151849999997,1.1789636940000001,35.661511860000005,3.2917971269999997,5.377933695,3.084478249,2.308397836,12.291159348,2.955476067,0.0,3.935459807,29.438390268,0.06963349,0.114856174,0.030614904999999998,0.115563969,0.0,0.039869488999999994,0.897710672,0.0,0.0,0.0,0.36226915400000004,0.0,1.240135543,0.0,0.16131348299999998,0.080842027,1.53779264,0.0,0.019736348,0.073059862,3.0,3.0,"[0, 1, 3]","[1, 2, 3]"
142x142,1.291870106,8.668462326,9.286749748,10.111438471,0.0,3.902477975,4.4672666229999995,13.776616403,0.0,0.947690742,14.133118808,5.695882366,9.015315699,1.8253530910000002,0.0,6.2837434,29.935642193999996,10.045554748,1.1789636940000001,10.792828413,3.256088578,8.001746910000001,0.597533596,0.0,0.0,11.699995439999999,0.0,10.929331736000002,5.841418584,0.581430098,3.0043278100000004,1.1789636940000001,18.617377113999996,12.682717942,0.0,0.0,13.81494352,13.189414028000002,0.947690742,0.581430098,13.95546773,0.0,8.479180069,1.227819495,3.370588454,95.19950212,2.324501334,10.961347305,4.1506369890000006,3.181220008,2.476839631,1.895409533,0.0,0.947690742,0.0,19.864557251999997,2.773043833,11.073064335,0.597533596,1.7604015199999998,4.533014442,110.41641673199999,10.26443727,8.690537614,0.0,1.792608143,31.356251179,2.4547380299999997,1.726967738,1.291870106,4.452463543,4.117655157,0.0,2.239560848,17.309935206,9.926831969999999,1.227819495,133.363528157,22.752370032,31.561558033,0.581430098,3.4873692579999997,10.465449168,1.291870106,0.0,5.580652255,5.263929052,3.4873692579999997,4.651581567,2.175510237,0.581430098,16.496324235,0.581430098,25.449240873999997,4.812701388,15.871287226,8.291547726,13.467244709,2.4708338000000003,0.0,7.473379137,0.0,2.390158475,60.80479579200001,5.8453289459999995,0.0,0.581430098,0.581430098,31.078558052,13.158354943,4.817455488,6.908060806,33.560158036999994,4.084913879,38.52967145,0.0,0.0,0.0,111.43450798,6.841412278,0.581430098,5.943295976,0.0,3.4245151849999997,1.1789636940000001,24.551046135,1.52912084,5.377933695,3.084478249,3.5362173310000005,13.518978843000001,2.955476067,0.0,3.935459807,27.140778215999998,0.06963349,0.156602554,0.032360912,0.106439818,0.025491347,0.039869488999999994,0.897710672,0.0,0.0,0.0,0.26603835400000003,0.046094696,1.297887896,0.0,0.16131348299999998,0.333709278,1.357352197,0.0,0.019736348,0.17128026200000002,3.0,3.0,"[0, 1, 3]","[1, 2, 4]"
143x143,1.291870106,8.668462326,9.286749748,7.268353383999999,0.0,4.71746352,3.5195758809999997,21.510637056,0.0,0.0,19.024014744,10.036299737,7.119906166000001,1.8253530910000002,0.0,0.597533596,16.666429874,11.808231035,2.941639981,8.89741888,2.308397836,7.869013664000001,2.360209883,3.525431547,0.0,5.881037494999999,0.0,15.269749107,4.8937278420000005,0.581430098,3.0043278100000004,2.941639981,27.164840721999997,10.787308409000001,0.0,0.0,13.81494352,19.292541121,1.762676287,0.581430098,13.95546773,0.0,10.241856356,1.227819495,4.185573999,82.63437247,2.324501334,7.170525693,7.676068536000001,3.181220008,0.581430098,0.0,0.0,0.0,0.0,19.864557251999997,1.8253530910000002,7.2822427229999995,0.597533596,1.7604015199999998,7.110755247,98.24700103199999,9.316746528,3.0043278100000004,0.0,1.792608143,28.380406139,2.4547380299999997,1.726967738,1.291870106,3.504772801,5.880331444,0.0,1.291870106,26.939350204,9.926831969999999,2.990495782,125.79922828699999,23.567355577000004,47.427088283,0.581430098,5.250045545,6.541915650999999,1.291870106,0.0,4.632961513000001,7.026605339,3.4873692579999997,4.651581567,1.227819495,2.344106385,13.520479195,2.344106385,35.078655872,4.812701388,15.871287226,5.315702686,16.992676256,2.4708338000000003,0.0,3.682557525,0.0,2.390158475,57.298336641000006,5.8453289459999995,0.0,0.581430098,0.581430098,29.200860772,9.367533331,2.9220459549999998,6.908060806,36.137898842,4.084913879,41.789667673,0.0,0.0,0.0,93.31528107,9.419153083000001,4.106861645,7.705972263,0.0,0.581430098,1.1789636940000001,28.360053287,2.344106385,5.377933695,3.084478249,3.5362173310000005,10.675893756,2.955476067,0.0,2.987769065,29.718519021,0.06963349,0.131205654,0.032360912,0.113655033,0.025491347,0.035790683,0.897710672,0.0,0.0,0.0,0.352674366,0.046094696,0.729909769,0.0,0.138003997,0.371882924,1.511083053,0.0,0.019736348,0.17322784000000002,3.0,3.0,"[0, 1, 3]","[1, 3, 4]"
144x144,0.0,8.668462326,5.411128063,8.819568365,0.0,5.665154262,4.4672666229999995,20.478100458,0.0,0.947690742,23.418354442,10.983990479,7.723445593000001,1.8253530910000002,0.0,6.2837434,28.643772088,11.808231035,2.941639981,10.792828413,3.256088578,9.764423197,2.360209883,3.525431547,0.0,13.462671726999998,0.0,16.217439849,4.549548478,0.581430098,3.0043278100000004,2.941639981,30.955662333999996,11.390847836,0.0,0.0,13.81494352,16.364610178,2.710367029,0.581430098,13.95546773,0.0,7.658169944,1.227819495,5.1332647410000005,87.81010380000001,2.324501334,10.961347305,7.676068536000001,0.597533596,2.476839631,1.895409533,0.0,0.947690742,0.0,19.864557251999997,2.773043833,8.489377923,0.597533596,1.7604015199999998,8.058445988999999,88.69691395199999,10.26443727,8.690537614,0.0,1.792608143,31.827057359999998,1.162867924,1.726967738,0.0,4.452463543,5.880331444,0.0,0.947690742,25.303354534,8.634961864,2.990495782,97.904040647,24.515046319000003,46.135218177,0.581430098,5.250045545,10.936255349,0.0,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,2.175510237,2.344106385,18.259000522,2.344106385,33.442660202,3.5208312819999996,15.871287226,10.054224012999999,16.992676256,1.1789636940000001,0.0,6.181509031,0.0,2.390158475,32.150172281,5.8453289459999995,0.0,0.581430098,0.581430098,36.957510193000005,13.158354943,4.817455488,6.908060806,35.793719478,4.084913879,45.580489285,0.0,0.0,0.0,88.06727474,10.366843825,4.106861645,7.705972263,0.0,3.4245151849999997,1.1789636940000001,35.597461249,3.2917971269999997,5.377933695,1.792608143,3.5362173310000005,13.518978843000001,2.955476067,0.0,3.935459807,30.666209762999998,0.06963349,0.156602554,0.029080808,0.094175619,0.025491347,0.039869488999999994,0.897710672,0.0,0.0,0.0,0.36226915400000004,0.046094696,0.8748711860000001,0.0,0.16131348299999998,0.371882924,1.465978674,0.0,0.019736348,0.17322784000000002,3.0,3.0,"[0, 1, 3]","[2, 3, 4]"
145x145,1.291870106,7.505594402,5.668229828,7.180657822000001,4.813664962,2.6746584799999997,4.4672666229999995,13.407689612,3.701213775,0.947690742,15.974611103999997,4.533014442,8.433885601,0.597533596,0.0,6.2837434,30.164281275999997,5.975414182,0.597533596,13.150841379000001,2.6746584799999997,7.904152712,0.597533596,0.0,0.0,29.729263234999998,0.0,2.142768959,4.032168991,0.0,1.195078217,0.597533596,16.413967165,7.836355675,0.0,0.0,13.81494352,18.757343447999997,0.947690742,2.406826369,2.406826369,0.0,10.401753442,1.850624412,2.142768959,81.30226752,2.324501334,17.625636679,8.539559535,73.49935867800001,1.895409533,1.895409533,1.850624412,2.798315154,0.0,1.195078217,3.39584875,10.491634237,0.597533596,0.597533596,4.533014442,100.61015258599998,12.858586078,6.881288021,0.0,1.792608143,12.938452239,1.291870106,1.726967738,1.291870106,3.9520507069999997,1.726967738,2.406826369,2.239560848,24.662233834,9.926831969999999,7.220533434,91.56403242900001,14.111611371,19.335377483,0.0,2.324501334,18.556739127999997,1.291870106,0.0,4.999222157,3.5195758809999997,2.324501334,0.0,0.947690742,1.850624412,13.220163154000002,0.0,24.792921823999997,9.151237697,15.871287226,12.680470272,5.778551478,5.590617477,0.0,5.0826917179999995,2.406826369,6.091372249999999,79.864318667,5.370200293,0.0,0.0,0.0,35.117189419,10.994645048999999,4.817455488,6.908060806,5.882793403,2.9220459549999998,33.724795786,0.0,0.0,9.254157884,96.16067823,6.25998218,0.0,4.780428052,0.0,6.544298862,0.597533596,25.704770376000003,0.947690742,5.377933695,3.084478249,1.726967738,11.922232557000001,1.792608143,0.0,3.935459807,4.401688561,0.06963349,0.115107233,0.030770422,0.086041797,0.0,0.039869488999999994,0.0,0.0,0.0,0.0,0.269929117,0.0,1.1864524470000002,0.0,0.18148897799999997,0.042668381,2.4303305399999995,0.0,0.019736348,0.071112284,3.0,3.0,"[0, 1, 4]","[0, 1, 2]"
146x146,1.291870106,7.505594402,5.668229828,4.337572735,4.813664962,3.4896440249999996,3.5195758809999997,21.141710265,3.701213775,0.0,20.865507039999997,8.873431813,6.5384760680000005,0.597533596,0.0,0.597533596,16.895068956,7.738090468999999,2.360209883,11.255431846,1.726967738,7.771419465999999,2.360209883,3.525431547,0.0,23.91030529,0.0,6.48318633,3.084478249,0.0,1.195078217,2.360209883,24.961430773,5.9409461420000005,0.0,0.0,13.81494352,24.860470540999998,1.762676287,2.406826369,2.406826369,0.0,12.164429729,1.850624412,2.957754504,68.73713787000001,2.324501334,13.834815067000001,12.064991082,73.49935867800001,0.0,0.0,1.850624412,1.850624412,0.0,1.195078217,2.448158008,6.700812624999999,0.597533596,0.597533596,7.110755247,88.440736886,11.910895336,1.195078217,0.0,1.792608143,9.962607198999999,1.291870106,1.726967738,1.291870106,3.004359965,3.4896440249999996,2.406826369,1.291870106,34.291648832,9.926831969999999,8.983209721,83.99973255900001,14.926596916,35.200907733,0.0,4.0871776209999995,14.633205610999998,1.291870106,0.0,4.051531415,5.282252167999999,2.324501334,0.0,0.0,3.613300699,10.244318114,1.762676287,34.422336822,9.151237697,15.871287226,9.704625232,9.303983025,5.590617477,0.0,1.291870106,2.406826369,6.091372249999999,76.357859516,5.370200293,0.0,0.0,0.0,33.239492139,7.203823437,2.9220459549999998,6.908060806,8.460534208,2.9220459549999998,36.984792009,0.0,0.0,9.254157884,78.04145132000001,8.837722985,3.525431547,6.543104339,0.0,3.701213775,0.597533596,29.513777528000002,1.762676287,5.377933695,3.084478249,1.726967738,9.07914747,1.792608143,0.0,2.987769065,6.979429366,0.06963349,0.089710333,0.030770422,0.093257012,0.0,0.035790683,0.0,0.0,0.0,0.0,0.356565129,0.0,0.61847432,0.0,0.15817949199999998,0.080842027,2.5840613959999996,0.0,0.019736348,0.073059862,3.0,3.0,"[0, 1, 4]","[0, 1, 3]"
147x147,1.291870106,7.505594402,8.123881824,6.7932247310000005,4.813664962,2.9547872330000002,3.5195758809999997,10.564604525,3.701213775,0.0,11.516220794999999,3.5853237,6.5384760680000005,1.8253530910000002,0.0,0.597533596,18.122888450999998,5.975414182,0.597533596,13.711083842,1.726967738,10.920002339,0.597533596,0.0,0.0,22.147629003,0.0,2.422897712,4.312297744,0.0,2.422897712,0.597533596,13.850965048,9.624440485000001,0.0,0.0,13.81494352,19.037472200999996,0.0,2.406826369,2.406826369,0.0,11.629572937,3.078443907,2.422897712,86.02233829000001,2.324501334,13.834815067000001,8.539559535,73.49935867800001,0.0,0.0,1.850624412,1.850624412,0.0,2.422897712,3.6759775030000004,6.700812624999999,0.597533596,0.597533596,3.5853237,124.51770131599999,11.910895336,2.422897712,0.0,1.792608143,26.617729852,1.291870106,1.726967738,1.291870106,3.004359965,2.9547872330000002,2.406826369,1.291870106,29.853750511999998,9.926831969999999,8.448352929,114.635855179,13.163920629,19.335377483,0.0,2.324501334,12.870529323999998,1.291870106,0.0,4.051531415,3.5195758809999997,2.324501334,0.0,1.227819495,1.850624412,8.481641827,0.0,26.300883078,9.151237697,15.871287226,7.941948945,8.234203474,5.590617477,0.0,2.519689601,2.406826369,6.091372249999999,77.366260622,5.370200293,0.0,0.0,0.0,30.723019294,7.203823437,2.9220459549999998,6.908060806,13.529992657,2.9220459549999998,29.933974174,0.0,0.0,9.254157884,105.68709453,5.312291438,0.0,4.780428052,0.0,3.701213775,0.597533596,18.403311803,0.0,5.377933695,3.084478249,2.9547872330000002,10.306966965,1.792608143,0.0,2.987769065,4.681817314,0.06963349,0.131456713,0.032516429,0.084132861,0.025491347,0.035790683,0.0,0.0,0.0,0.0,0.260334329,0.046094696,0.6762266730000001,0.0,0.15817949199999998,0.333709278,2.4036209529999994,0.0,0.019736348,0.17128026200000002,3.0,3.0,"[0, 1, 4]","[0, 1, 4]"
148x148,0.0,7.505594402,1.792608143,5.8887877159999995,4.813664962,4.437334766999999,4.4672666229999995,20.109173667,3.701213775,0.947690742,25.259846738,9.821122554999999,7.142015495000001,0.597533596,0.0,6.2837434,28.87241117,7.738090468999999,2.360209883,13.150841379000001,2.6746584799999997,9.666828999,2.360209883,3.525431547,0.0,31.491939522,0.0,7.4308770719999995,2.740298885,0.0,1.195078217,2.360209883,28.752252385,6.544485569000001,0.0,0.0,13.81494352,21.932539597999998,2.710367029,2.406826369,2.406826369,0.0,9.580743317,1.850624412,3.905445246,73.9128692,2.324501334,17.625636679,12.064991082,70.915672266,1.895409533,1.895409533,1.850624412,2.798315154,0.0,1.195078217,3.39584875,7.907947824999999,0.597533596,0.597533596,8.058445988999999,78.890649806,12.858586078,6.881288021,0.0,1.792608143,13.409258419999999,0.0,1.726967738,0.0,3.9520507069999997,3.4896440249999996,2.406826369,0.947690742,32.655653162,8.634961864,8.983209721,56.104544919000006,15.874287658,33.909037627,0.0,4.0871776209999995,19.027545309,0.0,0.0,4.999222157,5.282252167999999,2.324501334,0.0,0.947690742,3.613300699,14.982839441000001,1.762676287,32.786341152,7.859367591,15.871287226,14.443146559,9.303983025,4.298747371,0.0,3.790821612,2.406826369,6.091372249999999,51.209695155999995,5.370200293,0.0,0.0,0.0,40.99614156,10.994645048999999,4.817455488,6.908060806,8.116354844,2.9220459549999998,40.775613621000005,0.0,0.0,9.254157884,72.79344499000001,9.785413727,3.525431547,6.543104339,0.0,6.544298862,0.597533596,36.75118549,2.710367029,5.377933695,1.792608143,1.726967738,11.922232557000001,1.792608143,0.0,3.935459807,7.927120108,0.06963349,0.115107233,0.027490318,0.073777598,0.0,0.039869488999999994,0.0,0.0,0.0,0.0,0.366159917,0.0,0.763435737,0.0,0.18148897799999997,0.080842027,2.5389570169999995,0.0,0.019736348,0.073059862,3.0,3.0,"[0, 1, 4]","[0, 2, 3]"
