coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial1
146x146,1.291870106,0.0,3.875621685,7.344503506,6.634644916,4.289323389,2.731470392,15.202775584000001,0.0,0.0,19.048823057,6.198621125,3.11285006,0.0,0.910513012,0.0,3.698696475,2.512724446,2.512724446,12.955955941,4.071104473,16.559180885,1.762676287,3.525431547,0.0,2.512724446,0.750048159,5.288108113,1.291870106,0.0,0.0,1.762676287,14.745111589,2.202383118,0.910513012,0.0,7.57990987,14.243778901,1.762676287,2.406826369,2.406826369,1.61613409,11.566896133,0.910513012,1.762676287,213.01550351000003,0.0,4.813664962,4.435944559,2.583686412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333734571,0.750048159,0.0,3.525431547,100.075659129,5.563713121,0.0,0.0,0.0,6.804835041,1.291870106,1.660561171,36.117630465,3.317339381,5.83378076,2.406826369,1.291870106,27.602665992,174.412743966,8.983209721,91.487255633,6.535684905,34.005829516,0.0,6.315194604999999,3.804594552,2.041918265,0.750048159,0.0,4.0128008059999996,2.571028113,0.0,0.0,1.762676287,1.762676287,1.762676287,13.160792152,7.721669158,0.0,1.762676287,10.007190587,1.291870106,0.0,4.023340498,2.406826369,0.0,77.689428401,1.660561171,0.910513012,0.750048159,1.61613409,33.239492139,4.813664962,0.0,4.937229126,12.486069143,0.0,16.677556489,0.0,0.0,0.910513012,82.657769701,4.2754797060000005,3.525431547,1.762676287,0.0,0.0,3.4371140440000003,13.630155325999999,1.762676287,1.660561171,1.291870106,0.0,0.910513012,1.660561171,0.0,0.0,4.435944559,0.0,0.135344902,0.01834006,0.074176069,0.0,0.09895843800000001,0.0,0.0,0.0,0.0,0.203530989,0.0,0.926843195,0.0,0.0,0.038173646,1.894797479,0.0,0.0,0.001947578,3.0,3.0
147x147,1.291870106,0.0,6.331273681,9.800155501999999,6.634644916,3.7544665970000004,2.731470392,4.625669844,0.0,0.0,9.699536812,0.910513012,3.11285006,1.227819495,0.910513012,0.0,4.9265159700000005,0.750048159,0.750048159,15.411607937,4.071104473,19.707763758,0.0,0.0,0.0,0.750048159,0.750048159,1.227819495,2.519689601,0.0,1.227819495,0.0,3.6346458640000003,5.885877461,0.910513012,0.0,7.57990987,8.420780561,0.0,2.406826369,2.406826369,1.61613409,11.032039341,2.1383325070000003,1.227819495,230.30070393000003,0.0,4.813664962,0.910513012,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,3.333734571,0.750048159,0.0,0.0,136.152623559,5.563713121,1.227819495,0.0,0.0,23.459957694,1.291870106,1.660561171,36.117630465,3.317339381,5.298923968,2.406826369,1.291870106,23.164767671999996,174.412743966,8.448352929,122.123378253,4.773008618,18.140299266,0.0,4.552518318,2.041918265,2.041918265,0.750048159,0.0,2.250124519,2.571028113,0.0,1.227819495,0.0,0.0,0.0,5.039338408,7.721669158,0.0,0.0,8.937411036,1.291870106,0.0,5.251159993,2.406826369,0.0,78.697829507,1.660561171,0.910513012,0.750048159,1.61613409,30.723019294,4.813664962,0.0,4.937229126,17.555527591999997,0.0,9.626738654,0.0,0.0,0.910513012,110.30341291100001,0.750048159,0.0,0.0,0.0,0.0,3.4371140440000003,2.519689601,0.0,1.660561171,1.291870106,1.227819495,2.1383325070000003,1.660561171,0.0,0.0,2.1383325070000003,0.0,0.177091282,0.020086067,0.065051918,0.025491347,0.09895843800000001,0.0,0.0,0.0,0.0,0.10730018899999999,0.046094696,0.984595548,0.0,0.0,0.291040897,1.714357036,0.0,0.0,0.100167978,3.0,3.0
148x148,0.0,0.0,0.0,8.895718487,6.634644916,5.237014131,3.679161134,14.170238986000001,0.0,0.947690742,23.443162755,7.146311867,3.716389487,0.0,0.910513012,5.686209804,15.676038688999999,2.512724446,2.512724446,14.851365474,5.018795215,18.454590418,1.762676287,3.525431547,0.0,10.094358677999999,0.750048159,6.235798855,0.947690742,0.0,0.0,1.762676287,18.535933201,2.805922545,0.910513012,0.0,7.57990987,11.315847957999999,2.710367029,2.406826369,2.406826369,1.61613409,8.983209721,0.910513012,2.710367029,218.19123484000002,0.0,8.604486574,4.435944559,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,4.540869771,0.750048159,0.0,4.473122289,90.525572049,6.511403863,5.686209804,0.0,0.0,10.251486262,0.0,1.660561171,34.825760359,4.265030123,5.83378076,2.406826369,0.947690742,25.966670322,173.12087386,8.983209721,63.592067993,7.483375647,32.71395941,0.0,6.315194604999999,8.19893425,0.750048159,0.750048159,0.947690742,4.0128008059999996,2.571028113,0.0,0.947690742,1.762676287,6.501197614,1.762676287,11.524796482000001,6.429799052,0.0,6.501197614,10.007190587,0.0,0.0,6.522292004,2.406826369,0.0,52.541264041,1.660561171,0.910513012,0.750048159,1.61613409,40.99614156,8.604486574,1.895409533,4.937229126,12.141889779,0.0,20.468378101,0.0,0.0,0.910513012,77.40976337100001,5.223170448,3.525431547,1.762676287,0.0,2.843085087,3.4371140440000003,20.867563288,2.710367029,1.660561171,0.0,0.0,3.753598099,1.660561171,0.0,0.947690742,5.383635301,0.0,0.160741802,0.015059956,0.054696655,0.0,0.10303724400000001,0.0,0.0,0.0,0.0,0.213125777,0.0,1.0718046120000002,0.0,0.023309486,0.038173646,1.8496931,0.0,0.0,0.001947578,3.0,3.0
149x149,0.0,0.0,2.455651996,11.351370483,6.634644916,4.702157339,3.679161134,3.593133246,0.0,0.947690742,14.09387651,1.858203754,3.716389487,1.227819495,0.910513012,5.686209804,16.903858183999997,0.750048159,0.750048159,17.307017469999998,5.018795215,21.603173290999997,0.0,0.0,0.0,8.331682391,0.750048159,2.175510237,2.175510237,0.0,1.227819495,0.0,7.425467476,6.489416888,0.910513012,0.0,7.57990987,5.492849618,0.947690742,2.406826369,2.406826369,1.61613409,8.448352929,2.1383325070000003,2.175510237,235.47643526000002,0.0,8.604486574,0.910513012,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,4.540869771,0.750048159,0.0,0.947690742,126.602536479,6.511403863,6.914029299,0.0,0.0,26.906608915,0.0,1.660561171,34.825760359,4.265030123,5.298923968,2.406826369,0.947690742,21.528772002,173.12087386,8.448352929,94.228190613,5.72069936,16.84842916,0.0,4.552518318,6.436257963,0.750048159,0.750048159,0.947690742,2.250124519,2.571028113,0.0,2.175510237,0.0,4.738521327,0.0,3.403342738,6.429799052,0.0,4.738521327,8.937411036,0.0,0.0,7.750111499,2.406826369,0.0,53.549665147,1.660561171,0.910513012,0.750048159,1.61613409,38.479668715,8.604486574,1.895409533,4.937229126,17.211348228,0.0,13.417560266,0.0,0.0,0.910513012,105.055406581,1.6977389010000001,0.0,0.0,0.0,2.843085087,3.4371140440000003,9.757097563,0.947690742,1.660561171,0.0,1.227819495,4.981417594,1.660561171,0.0,0.947690742,3.086023249,0.0,0.202488182,0.016805963,0.045572504,0.025491347,0.10303724400000001,0.0,0.0,0.0,0.0,0.11689497699999998,0.046094696,1.1295569650000001,0.0,0.023309486,0.291040897,1.6692526570000001,0.0,0.0,0.100167978,3.0,3.0
150x150,0.0,0.0,2.455651996,8.508285396,6.634644916,5.517142884,2.731470392,11.327153899,0.0,0.0,18.984772446,6.198621125,1.820979954,1.227819495,0.910513012,0.0,3.6346458640000003,2.512724446,2.512724446,15.411607937,4.071104473,21.470440045,1.762676287,3.525431547,0.0,2.512724446,0.750048159,6.515927608,1.227819495,0.0,1.227819495,1.762676287,15.972931084,4.5940073550000005,0.910513012,0.0,7.57990987,11.595976711,1.762676287,2.406826369,2.406826369,1.61613409,10.211029216,2.1383325070000003,2.990495782,222.91130561000003,0.0,4.813664962,4.435944559,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.750048159,0.750048159,0.0,3.525431547,114.43312077899999,5.563713121,1.227819495,0.0,0.0,23.930763875,0.0,1.660561171,34.825760359,3.317339381,7.061600255,2.406826369,0.0,31.158186999999998,173.12087386,10.211029216,86.663890743,6.535684905,32.71395941,0.0,6.315194604999999,2.512724446,0.750048159,0.750048159,0.0,4.0128008059999996,2.571028113,0.0,1.227819495,1.762676287,1.762676287,1.762676287,13.032757736,6.429799052,0.0,1.762676287,12.462842583,0.0,0.0,3.9592898869999997,2.406826369,0.0,50.043205996,1.660561171,0.910513012,0.750048159,1.61613409,36.601971434999996,4.813664962,0.0,4.937229126,19.789089033,0.0,16.677556489,0.0,0.0,0.910513012,86.936179671,4.2754797060000005,3.525431547,1.762676287,0.0,0.0,3.4371140440000003,13.566104715,1.762676287,1.660561171,0.0,1.227819495,2.1383325070000003,1.660561171,0.0,0.0,5.6637640540000005,0.0,0.177091282,0.016805963,0.052787719,0.025491347,0.09895843800000001,0.0,0.0,0.0,0.0,0.203530989,0.046094696,0.5615788380000001,0.0,0.0,0.329214543,1.822983513,0.0,0.0,0.10211555600000001,3.0,3.0
151x151,1.291870106,0.0,3.875621685,10.187588593,1.820979954,5.237014131,3.679161134,18.045860671,0.0,0.947690742,19.921367899,7.146311867,5.008259593,0.0,0.910513012,5.686209804,14.561082425999999,2.512724446,2.512724446,10.037700512,5.018795215,13.640925456,1.762676287,3.525431547,0.0,10.094358677999999,0.750048159,6.235798855,2.239560848,0.0,0.0,1.762676287,16.129106831999998,4.097792651000001,0.910513012,0.0,7.57990987,12.784643274,2.710367029,0.0,0.0,1.61613409,4.346362699,0.910513012,2.710367029,222.19266734,0.0,3.790821612,4.435944559,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,7.124556182999999,0.750048159,0.0,4.473122289,81.904233979,1.6977389010000001,5.686209804,0.0,0.0,11.543356368,1.291870106,1.660561171,36.117630465,1.858203754,5.83378076,0.0,2.239560848,14.108482894000002,174.412743966,1.762676287,96.947966883,5.076549278,17.157400356,0.0,6.315194604999999,9.490804356,2.041918265,0.750048159,0.947690742,4.0128008059999996,2.571028113,0.0,0.947690742,1.762676287,6.501197614,1.762676287,14.108482894000002,2.9080041960000003,0.0,6.501197614,10.007190587,1.291870106,0.0,7.81416211,0.0,0.0,61.127963571,1.660561171,0.910513012,0.750048159,1.61613409,33.013600799,3.790821612,1.895409533,4.937229126,13.433759885,0.0,10.841639447,0.0,0.0,0.910513012,88.405183151,5.223170448,3.525431547,1.762676287,0.0,2.843085087,3.4371140440000003,22.159433393999997,2.710367029,1.660561171,1.291870106,0.0,3.753598099,1.660561171,0.0,0.947690742,5.383635301,0.0,0.160741802,0.018184542999999997,0.072775793,0.0,0.10303724400000001,0.0,0.0,0.0,0.0,0.213125777,0.0,1.494821322,0.0,0.023309486,0.038173646,1.741908394,0.0,0.0,0.001947578,3.0,3.0
152x152,1.291870106,0.0,6.331273681,12.643240589,1.820979954,4.702157339,3.679161134,7.468754930999999,0.0,0.947690742,10.572081654,1.858203754,5.008259593,1.227819495,0.910513012,5.686209804,15.788901920999999,0.750048159,0.750048159,12.493352508000001,5.018795215,16.789508329,0.0,0.0,0.0,8.331682391,0.750048159,2.175510237,3.4673803430000003,0.0,1.227819495,0.0,5.018641107,7.781286994,0.910513012,0.0,7.57990987,6.961644934,0.947690742,0.0,0.0,1.61613409,3.811505907,2.1383325070000003,2.175510237,239.47786776,0.0,3.790821612,0.910513012,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,7.124556182999999,0.750048159,0.0,0.947690742,117.981198409,1.6977389010000001,6.914029299,0.0,0.0,28.198479021,1.291870106,1.660561171,36.117630465,1.858203754,5.298923968,0.0,2.239560848,9.670584574,174.412743966,1.227819495,127.584089503,3.313872991,1.291870106,0.0,4.552518318,7.728128069,2.041918265,0.750048159,0.947690742,2.250124519,2.571028113,0.0,2.175510237,0.0,4.738521327,0.0,5.98702915,2.9080041960000003,0.0,4.738521327,8.937411036,1.291870106,0.0,9.041981605,0.0,0.0,62.136364677,1.660561171,0.910513012,0.750048159,1.61613409,30.497127954,3.790821612,1.895409533,4.937229126,18.503218334,0.0,3.790821612,0.0,0.0,0.910513012,116.05082636099999,1.6977389010000001,0.0,0.0,0.0,2.843085087,3.4371140440000003,11.048967669,0.947690742,1.660561171,1.291870106,1.227819495,4.981417594,1.660561171,0.0,0.947690742,3.086023249,0.0,0.202488182,0.01993055,0.06365164200000001,0.025491347,0.10303724400000001,0.0,0.0,0.0,0.0,0.11689497699999998,0.046094696,1.5525736749999999,0.0,0.023309486,0.291040897,1.561467951,0.0,0.0,0.100167978,3.0,3.0
153x153,1.291870106,0.0,6.331273681,9.800155501999999,1.820979954,5.517142884,2.731470392,15.202775584000001,0.0,0.0,15.46297759,6.198621125,3.11285006,1.227819495,0.910513012,0.0,2.519689601,2.512724446,2.512724446,10.597942975,4.071104473,16.656775083,1.762676287,3.525431547,0.0,2.512724446,0.750048159,6.515927608,2.519689601,0.0,1.227819495,1.762676287,13.566104715,5.885877461,0.910513012,0.0,7.57990987,13.064772027,1.762676287,0.0,0.0,1.61613409,5.5741821940000005,2.1383325070000003,2.990495782,226.91273811000002,0.0,0.0,4.435944559,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,3.333734571,0.750048159,0.0,3.525431547,105.811782709,0.750048159,1.227819495,0.0,0.0,25.222633981,1.291870106,1.660561171,36.117630465,0.910513012,7.061600255,0.0,1.291870106,19.299999572,174.412743966,2.990495782,120.019789633,4.128858536,17.157400356,0.0,6.315194604999999,3.804594552,2.041918265,0.750048159,0.0,4.0128008059999996,2.571028113,0.0,1.227819495,1.762676287,1.762676287,1.762676287,15.616444148000001,2.9080041960000003,0.0,1.762676287,12.462842583,1.291870106,0.0,5.251159993,0.0,0.0,58.629905526,1.660561171,0.910513012,0.750048159,1.61613409,28.619430674,0.0,0.0,4.937229126,21.080959139,0.0,7.050817835,0.0,0.0,0.910513012,97.93159945100001,4.2754797060000005,3.525431547,1.762676287,0.0,0.0,3.4371140440000003,14.857974820999999,1.762676287,1.660561171,1.291870106,1.227819495,2.1383325070000003,1.660561171,0.0,0.0,5.6637640540000005,0.0,0.177091282,0.01993055,0.070866857,0.025491347,0.09895843800000001,0.0,0.0,0.0,0.0,0.203530989,0.046094696,0.984595548,0.0,0.0,0.329214543,1.715198807,0.0,0.0,0.10211555600000001,3.0,3.0
154x154,0.0,0.0,2.455651996,11.351370483,1.820979954,6.464833626,3.679161134,14.170238986000001,0.0,0.947690742,19.857317287999997,7.146311867,3.716389487,1.227819495,0.910513012,5.686209804,14.497031815,2.512724446,2.512724446,12.493352508000001,5.018795215,18.552184615999998,1.762676287,3.525431547,0.0,10.094358677999999,0.750048159,7.46361835,2.175510237,0.0,1.227819495,1.762676287,17.356926326999996,6.489416888,0.910513012,0.0,7.57990987,10.136841084,2.710367029,0.0,0.0,1.61613409,2.990495782,2.1383325070000003,3.938186524,232.08846944,0.0,3.790821612,4.435944559,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,4.540869771,0.750048159,0.0,4.473122289,96.261695629,1.6977389010000001,6.914029299,0.0,0.0,28.669285202,0.0,1.660561171,34.825760359,1.858203754,7.061600255,0.0,0.947690742,17.664003902,173.12087386,2.990495782,92.124601993,5.076549278,15.86553025,0.0,6.315194604999999,8.19893425,0.750048159,0.750048159,0.947690742,4.0128008059999996,2.571028113,0.0,2.175510237,1.762676287,6.501197614,1.762676287,13.980448478000001,1.61613409,0.0,6.501197614,12.462842583,0.0,0.0,7.750111499,0.0,0.0,33.481741166,1.660561171,0.910513012,0.750048159,1.61613409,36.376080095,3.790821612,1.895409533,4.937229126,20.736779775,0.0,10.841639447,0.0,0.0,0.910513012,92.683593121,5.223170448,3.525431547,1.762676287,0.0,2.843085087,3.4371140440000003,22.095382782999998,2.710367029,1.660561171,0.0,1.227819495,4.981417594,1.660561171,0.0,0.947690742,6.611454796,0.0,0.202488182,0.016650446,0.051387443000000005,0.025491347,0.10303724400000001,0.0,0.0,0.0,0.0,0.213125777,0.046094696,1.1295569650000001,0.0,0.023309486,0.329214543,1.670094428,0.0,0.0,0.10211555600000001,3.0,3.0
155x155,1.291870106,0.0,3.875621685,17.034451135,4.813664962,11.463646822000001,0.947690742,8.60863779,0.0,2.087573601,12.541793031000001,0.947690742,3.1872796389999998,0.0,0.0,6.826092663,16.967908795,0.750048159,0.750048159,26.284931054999998,3.1978152609999997,14.59946234,0.0,0.0,0.0,8.331682391,0.750048159,0.947690742,2.239560848,0.0,0.0,1.139882859,6.197647980999999,3.1872796389999998,0.0,1.139882859,8.677591493,7.230138795999999,0.947690742,4.686570775,2.406826369,10.51595608,9.804219846,0.0,0.947690742,275.74454758,1.139882859,8.604486574,0.0,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,7.124556182999999,0.750048159,0.0,0.947690742,112.94032523999999,6.511403863,5.686209804,0.0,0.0,12.060424487,1.291870106,0.750048159,37.738536875,5.634261517,2.250124519,2.406826369,3.379443707,17.973250993999997,229.467471866,8.360416293,111.75194957900001,4.10456527,18.140299266,0.0,5.699463109,7.728128069,2.041918265,0.750048159,6.205610642,2.250124519,0.750048159,0.0,0.947690742,1.139882859,4.738521327,0.0,3.5313771540000003,6.105535068,0.0,4.738521327,4.890171507,1.291870106,0.0,6.222574577,2.406826369,0.0,78.66924045,6.449511268,0.0,3.0297925649999997,0.0,35.117189419,19.120442653999998,1.895409533,3.7798594879999996,3.7396759299999998,1.139882859,13.417560266,1.139882859,0.0,0.0,99.16086252100001,1.6977389010000001,4.559554603,0.0,0.0,2.843085087,0.0,9.821148174,0.947690742,0.750048159,1.291870106,0.0,2.843085087,0.750048159,0.0,0.947690742,0.947690742,0.0,0.128635117,0.048478435,0.059729434000000005,0.0,0.08770499600000001,0.0,0.0,0.0,0.0,0.145874697,0.0,1.3110414920000002,0.0,0.023309486,0.0,1.7387164149999998,0.010678902,0.0,0.0,3.0,3.0
156x156,1.291870106,0.0,3.875621685,14.191366048,4.813664962,12.278632367,0.0,16.342658443,0.0,1.139882859,17.432688967,5.288108113,1.291870106,0.0,0.0,1.139882859,3.698696475,2.512724446,2.512724446,24.389521522,2.250124519,14.466729094,1.762676287,3.525431547,0.0,2.512724446,0.750048159,5.288108113,1.291870106,0.0,0.0,2.9025591459999998,14.745111589,1.291870106,0.0,1.139882859,8.677591493,13.333265889,1.762676287,4.686570775,2.406826369,10.51595608,11.566896133,0.0,1.762676287,263.17941793,1.139882859,4.813664962,3.525431547,2.583686412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333734571,0.750048159,0.0,3.525431547,100.77090953999999,5.563713121,0.0,0.0,0.0,9.084579447000001,1.291870106,0.750048159,37.738536875,4.686570775,4.0128008059999996,2.406826369,2.4317529650000003,27.602665992,229.467471866,10.12309258,104.18764970900001,4.919550815,34.005829516,0.0,7.4621393959999995,3.804594552,2.041918265,0.750048159,5.2579199,4.0128008059999996,0.750048159,0.0,0.0,2.9025591459999998,1.762676287,1.762676287,13.160792152,6.105535068,0.0,1.762676287,8.415603054,1.291870106,0.0,2.4317529650000003,2.406826369,0.0,75.162781299,6.449511268,0.0,3.0297925649999997,0.0,33.239492139,15.329621042,0.0,3.7798594879999996,6.317416735,1.139882859,16.677556489,1.139882859,0.0,0.0,81.04163561100002,4.2754797060000005,8.084986149999999,1.762676287,0.0,0.0,0.0,13.630155325999999,1.762676287,0.750048159,1.291870106,0.0,0.0,0.750048159,0.0,0.0,3.525431547,0.0,0.103238217,0.048478435,0.06694464900000001,0.0,0.08362619,0.0,0.0,0.0,0.0,0.232510709,0.0,0.743063365,0.0,0.0,0.038173646,1.8924472709999998,0.010678902,0.0,0.001947578,3.0,3.0
157x157,1.291870106,0.0,6.331273681,16.647018044,4.813664962,11.743775575,0.0,5.765552703,0.0,1.139882859,8.083402722,0.0,1.291870106,1.227819495,0.0,1.139882859,4.9265159700000005,0.750048159,0.750048159,26.845173518,2.250124519,17.615311967,0.0,0.0,0.0,0.750048159,0.750048159,1.227819495,2.519689601,0.0,1.227819495,1.139882859,3.6346458640000003,4.975364449,0.0,1.139882859,8.677591493,7.510267549,0.0,4.686570775,2.406826369,10.51595608,11.032039341,1.227819495,1.227819495,280.46461835,1.139882859,4.813664962,0.0,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,3.333734571,0.750048159,0.0,0.0,136.84787397,5.563713121,1.227819495,0.0,0.0,25.739702100000002,1.291870106,0.750048159,37.738536875,4.686570775,3.477944014,2.406826369,2.4317529650000003,23.164767671999996,229.467471866,9.588235788,134.823772329,3.156874528,18.140299266,0.0,5.699463109,2.041918265,2.041918265,0.750048159,5.2579199,2.250124519,0.750048159,0.0,1.227819495,1.139882859,0.0,0.0,5.039338408,6.105535068,0.0,0.0,7.345823503,1.291870106,0.0,3.6595724600000006,2.406826369,0.0,76.171182405,6.449511268,0.0,3.0297925649999997,0.0,30.723019294,15.329621042,0.0,3.7798594879999996,11.386875183999999,1.139882859,9.626738654,1.139882859,0.0,0.0,108.687278821,0.750048159,4.559554603,0.0,0.0,0.0,0.0,2.519689601,0.0,0.750048159,1.291870106,1.227819495,1.227819495,0.750048159,0.0,0.0,1.227819495,0.0,0.144984597,0.050224442,0.057820498000000005,0.025491347,0.08362619,0.0,0.0,0.0,0.0,0.136279909,0.046094696,0.8008157180000001,0.0,0.0,0.291040897,1.7120068279999998,0.010678902,0.0,0.100167978,3.0,3.0
158x158,0.0,0.0,0.0,15.742581029000002,4.813664962,13.226323109,0.947690742,15.310121845000001,0.0,2.087573601,21.827028665,6.235798855,1.895409533,0.0,0.0,6.826092663,15.676038688999999,2.512724446,2.512724446,26.284931054999998,3.1978152609999997,16.362138627,1.762676287,3.525431547,0.0,10.094358677999999,0.750048159,6.235798855,0.947690742,0.0,0.0,2.9025591459999998,18.535933201,1.895409533,0.0,1.139882859,8.677591493,10.405334946,2.710367029,4.686570775,2.406826369,10.51595608,8.983209721,0.0,2.710367029,268.35514926,1.139882859,8.604486574,3.525431547,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,4.540869771,0.750048159,0.0,4.473122289,91.22082246,6.511403863,5.686209804,0.0,0.0,12.531230668000001,0.0,0.750048159,36.446666769000004,5.634261517,4.0128008059999996,2.406826369,2.087573601,25.966670322,228.17560176,10.12309258,76.29246206900001,5.867241557,32.71395941,0.0,7.4621393959999995,8.19893425,0.750048159,0.750048159,6.205610642,4.0128008059999996,0.750048159,0.0,0.947690742,2.9025591459999998,6.501197614,1.762676287,11.524796482000001,4.813664962,0.0,6.501197614,8.415603054,0.0,0.0,4.930704471,2.406826369,0.0,50.014616939,6.449511268,0.0,3.0297925649999997,0.0,40.99614156,19.120442653999998,1.895409533,3.7798594879999996,5.973237371,1.139882859,20.468378101,1.139882859,0.0,0.0,75.79362928100001,5.223170448,8.084986149999999,1.762676287,0.0,2.843085087,0.0,20.867563288,2.710367029,0.750048159,0.0,0.0,2.843085087,0.750048159,0.0,0.947690742,4.473122289,0.0,0.128635117,0.045198331,0.04746523500000001,0.0,0.08770499600000001,0.0,0.0,0.0,0.0,0.242105497,0.0,0.888024782,0.0,0.023309486,0.038173646,1.847342892,0.010678902,0.0,0.001947578,3.0,3.0
159x159,0.0,0.0,2.455651996,18.198233025,4.813664962,12.691466317000001,0.947690742,4.733016105,0.0,2.087573601,12.47774242,0.947690742,1.895409533,1.227819495,0.0,6.826092663,16.903858183999997,0.750048159,0.750048159,28.740583050999998,3.1978152609999997,19.510721500000002,0.0,0.0,0.0,8.331682391,0.750048159,2.175510237,2.175510237,0.0,1.227819495,1.139882859,7.425467476,5.578903876,0.0,1.139882859,8.677591493,4.582336606,0.947690742,4.686570775,2.406826369,10.51595608,8.448352929,1.227819495,2.175510237,285.64034968,1.139882859,8.604486574,0.0,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,4.540869771,0.750048159,0.0,0.947690742,127.29778689,6.511403863,6.914029299,0.0,0.0,29.186353321000002,0.0,0.750048159,36.446666769000004,5.634261517,3.477944014,2.406826369,2.087573601,21.528772002,228.17560176,9.588235788,106.928584689,4.10456527,16.84842916,0.0,5.699463109,6.436257963,0.750048159,0.750048159,6.205610642,2.250124519,0.750048159,0.0,2.175510237,1.139882859,4.738521327,0.0,3.403342738,4.813664962,0.0,4.738521327,7.345823503,0.0,0.0,6.158523966000001,2.406826369,0.0,51.023018045,6.449511268,0.0,3.0297925649999997,0.0,38.479668715,19.120442653999998,1.895409533,3.7798594879999996,11.042695819999999,1.139882859,13.417560266,1.139882859,0.0,0.0,103.439272491,1.6977389010000001,4.559554603,0.0,0.0,2.843085087,0.0,9.757097563,0.947690742,0.750048159,0.0,1.227819495,4.070904582,0.750048159,0.0,0.947690742,2.175510237,0.0,0.170381497,0.046944338,0.038341084000000004,0.025491347,0.08770499600000001,0.0,0.0,0.0,0.0,0.145874697,0.046094696,0.945777135,0.0,0.023309486,0.291040897,1.666902449,0.010678902,0.0,0.100167978,3.0,3.0
