coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial2,Astrocytecells
124x124,1.518533446,1.886556084,45.50386868,5.668159671,0.889687542,108.534399088,5.011887034000001,5.817348616,0.889687542,0.0,5.880600831000001,0.0,48.02675915100001,0.628845904,0.0,2.700450839,6.658631351,1.4701266,0.628845904,6.286526147,1.77939326,4.401943034,0.628845904,0.0,1.819299581,0.628845904,0.841280696,1.859170143,4.963588265,0.0,0.0,0.929612039,24.543106731999995,28.785306894999998,0.0,0.628845904,2.776243626,5.409459293,0.0,1.257719583,1.518533446,0.628845904,6.663023558000001,0.929612039,0.929612039,23.567028119,1.4701266,0.628845904,4.347194241,11.397196941,1.7708927349999999,0.0,1.730968238,1.886556084,0.929612039,0.628845904,1.77939326,8.784984164,1.77939326,1.77939326,4.006577268,21.359508417,5.215893348,7.491442476,0.0,1.7708927349999999,2.515442509,0.0,0.889687542,6.288530911,7.5547414449999994,7.003721725,0.0,0.841280696,101.72342971,29.770817796,2.147407125,12.217483974999999,0.628845904,1.558457943,0.0,6.549315993,1.257719583,0.0,0.0,0.0,2.669019332,2.3997386389999997,0.0,0.628845904,0.628845904,5.176022786000001,0.0,5.817348616,1.257719583,50.43663044,1.886556084,16.112715125999998,3.590138381,17.650741606,2.1873316220000003,0.0,0.0,100.974549759,14.917941453,0.0,0.628845904,2.620673956,3.329296743,8.309780045,1.4701266,1.4701266,8.938616546,1.558457943,0.841280696,0.0,0.0,0.628845904,7.274957151000001,7.083621106000001,4.847857964,16.092547545000002,0.0,0.0,0.0,0.929612039,1.518533446,0.841280696,5.020414634000001,6.561879476,0.929612039,2.099000279,0.0,0.0,17.140765392,0.020164484,0.065368224,0.21797262999999997,0.113293264,0.0,0.051233035,0.0,0.189950158,0.0,0.0,0.015404778999999999,0.0,1.8737697549999999,0.0,0.028612979,0.028641848,0.578964796,0.00021435,0.062494513,0.0,2.0,2.0,"[3, 4]"
125x125,0.690985953,7.8650655590000005,69.33779575499999,11.713442084,0.34548853,80.93406196199999,7.256149134999999,5.270784687000001,1.294457406,0.0,15.746597442,0.0,40.241773568,1.299905543,3.454715776,0.0,7.782600861,1.990891496,1.294457406,17.80369755,1.299905543,14.68352597,0.0,0.34548853,1.21216907,4.32149516,1.299905543,4.403967012,5.545178898,0.34548853,1.0364793,0.0,25.683800404,27.872273406,1.727344509,0.0,5.466173119,2.588888782,0.0,0.0,0.690985953,6.020989413000001,22.072556589,0.34548853,0.0,8.204243192,1.280184557,3.869073339,10.362805538,22.282542938,0.0,1.294457406,1.294457406,6.839636304,0.0,0.0,1.990891496,10.015246858,1.299905543,0.0,1.280184557,39.560321819,9.563620141,2.934377312,0.0,0.34548853,6.653057992,2.945302019,1.727344509,3.9708791440000004,10.125000885,12.795366349,0.86668054,0.86668054,103.593914379,36.685019274,1.733316984,8.380020895,5.695397445999999,3.027250052,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,6.312601357000001,2.588888782,3.183344397,0.690985953,0.0,0.690985953,2.316663857,11.198162679,4.1323084560000005,128.123874549,3.883261708,6.30725037,5.018269534,14.305009996999999,3.883261708,0.0,0.690985953,127.60613920900002,9.175953316000001,0.34548853,0.0,1.985443359,1.0364793,2.763823809,0.34548853,3.8119825590000005,17.848361752,1.21216907,1.733316984,0.0,0.34548853,1.9711705099999999,14.50957867,9.427582473,16.086284937,32.525763747999996,1.21216907,1.21216907,0.690985953,7.16827271,2.330936706,1.5576664930000002,4.058281215,11.588905543,3.718236005,3.806150023,0.0,0.0,35.446636008,0.014057076,0.080310008,0.058157625,0.06269158999999999,0.0,0.052191128999999996,0.0,0.259099077,0.0,0.0,0.0,0.0,2.065388061,0.0,0.0,0.0,0.856735307,0.01306404,0.0048049090000000004,0.0,3.0,3.0,"[0, 1, 2]"
126x126,0.690985953,3.9818038510000004,67.59018766899999,11.648424289000001,0.34548853,83.45793294899998,5.896758414,3.5231766010000003,0.0,0.0,16.522866982,0.0,45.741271088000005,1.299905543,3.454715776,0.841280696,8.170706886,2.832172192,0.0,8.289641966,1.299905543,14.68352597,0.0,0.34548853,1.21216907,4.32149516,2.141186239,3.109509606,5.545178898,0.34548853,1.0364793,0.0,28.207671390999998,30.396144393,1.727344509,0.0,5.466173119,0.841280696,0.0,0.0,0.690985953,6.020989413000001,13.787438941000001,0.34548853,0.0,6.909785786,2.1214652529999998,1.280184557,9.068348132,14.063776859,0.841280696,0.0,0.841280696,5.545178898,0.0,0.0,1.990891496,4.772541889,1.299905543,0.0,1.280184557,30.755668699000005,10.404900837,0.34548853,0.0,1.186769226,2.769796284,2.945302019,1.727344509,1.381990362,10.05998309,13.571635889,0.86668054,1.707961236,108.058820458,7.75116261,1.733316984,9.609434476,5.695397445999999,3.027250052,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,5.018143951000001,0.841280696,3.183344397,0.690985953,0.0,1.5322666489999999,2.316663857,9.450554593,2.8378510500000003,127.154569559,0.0,12.131186924,5.85955023,13.010552591,0.0,0.0,0.690985953,80.61039028900001,12.541111638,0.34548853,0.0,1.5322666489999999,1.877759996,5.287694796,1.186769226,4.653263255000001,20.372232738999998,1.21216907,2.57459768,0.0,0.34548853,1.9711705099999999,16.192142100999998,9.427582473,16.927565632999997,26.053537727,1.21216907,1.21216907,0.690985953,3.285011002,1.0364793,2.3989471890000003,4.44638724,9.000016761,3.718236005,4.647430719,0.0,0.0,31.110171388999998,0.014057076,0.088225715,0.095411342,0.082219684,0.0,0.083442887,0.0,0.276621344,0.0,0.0,0.0,0.0,2.154802186,0.0,0.0,0.0,0.856735307,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[0, 1, 3]"
127x127,1.319831857,5.868359935000001,71.15085000699999,12.268841986000002,0.34548853,86.59369041299999,4.001733331,3.9396154880000003,0.0,0.0,15.673151169,0.0,43.572456298000006,1.9287514469999998,3.454715776,0.0,7.7458630379999995,2.6197374,0.628845904,9.334917354,1.299905543,19.085469004,0.628845904,0.34548853,1.21216907,4.950341064,1.299905543,3.109509606,8.689467581999999,0.34548853,1.0364793,0.0,27.570356487999998,34.160804317,1.727344509,0.628845904,7.352729202999999,0.0,0.0,1.257719583,1.319831857,6.649835317000001,11.051126523,0.34548853,0.0,29.547201866,1.909030461,1.909030461,9.697194036,20.139849005000002,0.0,0.0,0.0,7.431734982,0.0,0.628845904,1.990891496,6.650613936000001,1.299905543,0.0,2.53790414,34.086624519000004,12.07906265,4.118582669,0.0,0.34548853,5.2852387929999995,2.945302019,1.727344509,7.670521272999999,12.566982561,10.206477567,0.86668054,0.86668054,115.987211208,35.839419014,2.991036567,15.889488935,6.32424335,3.6560959559999997,0.34548853,8.42363179,1.257719583,1.0364793,0.34548853,0.0,5.018143951000001,0.628845904,3.183344397,1.319831857,0.628845904,3.206428462,2.316663857,9.86699348,4.095570633,101.87170039899999,1.886556084,8.749232046,5.018269534,14.897108675,1.257719583,0.0,0.690985953,150.36815686900002,17.979878762,0.34548853,0.628845904,0.690985953,1.6653252040000002,4.021543392,0.974334434,4.440828463000001,19.734917835999997,1.8410149740000001,1.733316984,0.0,0.34548853,2.6000164139999997,18.282672809,11.943024981999999,17.34400452,27.31125731,1.21216907,1.21216907,0.690985953,3.285011002,1.6653252040000002,1.5576664930000002,3.3926697129999996,12.773110899999999,3.718236005,5.063869606,0.0,0.0,32.784333202,0.014057076,0.074503559,0.058157625,0.07871538,0.0,0.032209852,0.0,0.151699428,0.0,0.0,0.0,0.0,1.818398419,0.0,0.028612979,0.009018433,0.856735307,0.01306404,0.0048049090000000004,0.0,3.0,3.0,"[0, 1, 4]"
128x128,0.690985953,5.26525207,68.87917090799999,14.237313071,0.34548853,82.15802740599999,8.480114579,4.8121598400000005,1.294457406,0.0,11.312215152,0.0,50.876238548,0.0,3.454715776,0.841280696,8.165258749,1.5322666489999999,1.294457406,13.445287878,0.0,13.383620427,0.0,0.34548853,1.21216907,4.32149516,0.841280696,4.403967012,0.34548853,0.34548853,1.0364793,0.0,28.207671390999998,30.396144393,1.727344509,0.0,5.466173119,3.4301694780000003,0.0,0.0,0.690985953,6.020989413000001,22.837901421999998,0.34548853,0.0,8.204243192,2.1214652529999998,3.869073339,10.362805538,21.823918091,0.841280696,1.294457406,2.135738102,1.6399459360000002,0.0,0.0,0.690985953,12.539117845,0.0,0.0,1.280184557,42.390690241,9.104995294,2.934377312,0.0,1.186769226,6.653057992,0.34548853,1.727344509,3.9708791440000004,6.149239069,13.560711181999999,0.86668054,1.707961236,109.33135611099999,37.52629997,1.733316984,10.903891882,4.395491903,1.727344509,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,3.7127878680000004,3.4301694780000003,3.183344397,0.690985953,0.0,1.5322666489999999,2.316663857,12.039443375,4.1323084560000005,91.890530099,3.883261708,13.420170163,3.259736741,14.305009996999999,3.883261708,0.0,0.690985953,120.650361979,9.941298149000001,0.34548853,0.0,2.826724055,1.877759996,5.287694796,1.186769226,2.053449766,4.772541889,1.21216907,2.57459768,0.0,0.34548853,1.9711705099999999,16.192142100999998,8.12767693,16.927565632999997,31.225858204999998,1.21216907,1.21216907,0.690985953,7.16827271,2.330936706,2.3989471890000003,5.740844646,6.389215175,2.418330462,4.647430719,0.0,0.0,36.287916704,0.014057076,0.069807272,0.08986960899999999,0.114755202,0.0,0.071214312,0.0,0.297349807,0.0,0.0,0.0,0.0,2.4526851,0.0,0.0,0.0,0.856735307,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[0, 2, 3]"
129x129,1.319831857,7.151808153999999,72.43983324599999,14.857730768,0.34548853,85.29378487,6.585089496,5.2285987270000005,1.294457406,0.0,10.462499338999999,0.0,48.707423758000004,0.628845904,3.454715776,0.0,7.740414901,1.319831857,1.92330331,14.490563266,0.0,17.785563461000002,0.628845904,0.34548853,1.21216907,4.950341064,0.0,4.403967012,3.489777214,0.34548853,1.0364793,0.0,27.570356487999998,34.160804317,1.727344509,0.628845904,7.352729202999999,2.588888782,0.0,1.257719583,1.319831857,6.649835317000001,20.101589003999997,0.34548853,0.0,30.841659272,1.909030461,4.497919243,10.991651442,27.899990237,0.0,1.294457406,1.294457406,3.52650202,0.0,0.628845904,0.690985953,14.417189892,0.0,0.0,2.53790414,45.721646061,10.779157107,6.707471451,0.0,0.34548853,9.168500501,0.34548853,1.727344509,10.259410055,8.65623854,10.19555286,0.86668054,0.86668054,117.259746861,65.614556374,2.991036567,17.183946341,5.024337807,2.3561904129999998,0.34548853,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,3.7127878680000004,3.217734686,3.183344397,1.319831857,0.628845904,3.206428462,2.316663857,12.455882262,5.390028039000001,66.607660939,5.769817792,10.038215285,2.418456045,16.191566080999998,5.140981291,0.0,0.690985953,190.40812855899998,15.380065273,0.34548853,0.628845904,1.985443359,1.6653252040000002,4.021543392,0.974334434,1.8410149740000001,4.135226986,1.8410149740000001,1.733316984,0.0,0.34548853,2.6000164139999997,18.282672809,10.643119439,17.34400452,32.483577788,1.21216907,1.21216907,0.690985953,7.16827271,2.95978261,1.5576664930000002,4.687127119,10.162309314,2.418330462,5.063869606,0.0,0.0,37.962078517,0.014057076,0.056085116,0.052615892,0.11125089799999999,0.0,0.019981277,0.0,0.172427891,0.0,0.0,0.0,0.0,2.116281333,0.0,0.028612979,0.009018433,0.856735307,0.01306404,0.0048049090000000004,0.0,3.0,3.0,"[0, 2, 4]"
130x130,1.319831857,3.268546446,70.69222515999999,14.792712973,0.34548853,87.81765585699999,5.225698775,3.480990641,0.0,0.0,11.238768878999998,0.0,54.20692127800001,0.628845904,3.454715776,0.841280696,8.128520926,2.1611125529999997,0.628845904,4.976507682,0.0,17.785563461000002,0.628845904,0.34548853,1.21216907,4.950341064,0.841280696,3.109509606,3.489777214,0.34548853,1.0364793,0.0,30.094227474999997,36.684675304,1.727344509,0.628845904,7.352729202999999,0.841280696,0.0,1.257719583,1.319831857,6.649835317000001,11.816471356,0.34548853,0.0,29.547201866,2.7503111569999996,1.909030461,9.697194036,19.681224158,0.841280696,0.0,0.841280696,2.232044614,0.0,0.628845904,0.690985953,9.174484923000001,0.0,0.0,2.53790414,36.916992941000004,11.620437803,4.118582669,0.0,1.186769226,5.2852387929999995,0.34548853,1.727344509,7.670521272999999,8.591220745000001,10.9718224,0.86668054,1.707961236,121.72465294,36.68069971,2.991036567,18.413359921999998,5.024337807,2.3561904129999998,0.34548853,8.42363179,1.257719583,1.0364793,0.34548853,0.0,2.418330462,1.4701266,3.183344397,1.319831857,0.628845904,4.047709158,2.316663857,10.708274176,4.095570633,65.638355949,1.886556084,15.862151839,3.259736741,14.897108675,1.257719583,0.0,0.690985953,143.412379639,18.745223595,0.34548853,0.628845904,1.5322666489999999,2.5066059,6.545414379,1.8156151299999999,2.68229567,6.659097973,1.8410149740000001,2.57459768,0.0,0.34548853,2.6000164139999997,19.96523624,10.643119439,18.185285215999997,26.011351766999997,1.21216907,1.21216907,0.690985953,3.285011002,1.6653252040000002,2.3989471890000003,5.075233144,7.573420532,2.418330462,5.905150302,0.0,0.0,33.625613898,0.014057076,0.064000823,0.08986960899999999,0.130778992,0.0,0.051233035,0.0,0.189950158,0.0,0.0,0.0,0.0,2.205695458,0.0,0.028612979,0.009018433,0.856735307,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[0, 3, 4]"
131x131,0.0,6.483075197,56.012065510999996,11.127803465000001,0.0,74.47495756999999,7.707038238000001,4.730075021,1.294457406,0.0,14.620268256,0.0,52.984094115999994,1.299905543,3.454715776,0.841280696,6.010243364,2.141186239,1.294457406,17.262987883999998,1.299905543,12.956055859,0.0,0.0,0.86668054,2.594025049,2.141186239,1.294457406,5.199690368,0.0,0.0,0.0,24.407242951999997,23.140708676,1.727344509,0.0,5.120684589,3.4301694780000003,0.0,0.0,0.0,6.020989413000001,24.055724548999997,0.0,0.0,3.021801915,2.1214652529999998,3.869073339,8.635335427,12.067913554,0.841280696,1.294457406,2.135738102,6.494147774,0.0,0.0,1.299905543,11.157127483,1.299905543,0.0,1.280184557,33.505723719,9.022910475,2.588888782,0.0,0.841280696,5.616578692,2.599813489,1.727344509,2.588888782,11.612392572000001,12.014522086,0.86668054,1.707961236,92.764350929,30.616418055999997,1.733316984,4.685008933000001,4.313407084,3.027250052,0.0,2.588888782,1.294457406,0.0,0.0,0.0,5.621615404000001,3.4301694780000003,2.146865097,0.0,0.0,0.841280696,1.280184557,8.584522447,3.4413225030000003,152.509243349,3.883261708,12.301619661,3.4410941850000003,12.923019635,3.883261708,0.0,0.0,101.976307909,9.431602032,0.0,0.0,2.135738102,0.841280696,4.251215496,0.841280696,4.307774725,18.990242376999998,0.86668054,2.57459768,0.0,0.0,1.280184557,1.682563431,7.354600589,12.436078125,29.761760409,0.86668054,0.86668054,0.0,6.477286757,1.294457406,1.707961236,4.704365346,9.515923659,3.027250052,4.301942189,0.0,0.0,33.178407098,0.014057076,0.11384694000000001,0.082142239,0.09400494000000001,0.0,0.103424164,0.0,0.416535114,0.0,0.0,0.0,0.0,2.8385491189999996,0.0,0.0,0.0,0.837952282,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[1, 2, 3]"
132x132,0.628845904,8.369631281,59.572727848999996,11.748221162,0.0,77.610715034,5.812013155000001,5.146513908,1.294457406,0.0,13.770552443,0.0,50.815279325999995,1.9287514469999998,3.454715776,0.0,5.585399516,1.9287514469999998,1.92330331,18.308263271999998,1.299905543,17.357998893,0.628845904,0.0,0.86668054,3.2228709529999997,1.299905543,1.294457406,8.343979052,0.0,0.0,0.0,23.769928048999997,26.9053686,1.727344509,0.628845904,7.007240673,2.588888782,0.0,1.257719583,0.628845904,6.649835317000001,21.319412130999996,0.0,0.0,25.659217995000002,1.909030461,4.497919243,9.264181331,18.1439857,0.0,1.294457406,1.294457406,8.380703858,0.0,0.628845904,1.299905543,13.03519953,1.299905543,0.0,2.53790414,36.836679539,10.697072288,6.361982921,0.0,0.0,8.132021201,2.599813489,1.727344509,8.877419693,14.119392043000001,8.649363764,0.86668054,0.86668054,100.69274167900001,58.70467446,2.991036567,10.965063392,4.942252988,3.6560959559999997,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,5.621615404000001,3.217734686,2.146865097,0.628845904,0.628845904,2.515442509,1.280184557,9.000961334,4.699042086,127.226374189,5.769817792,8.919664783,2.599813489,14.809575719,5.140981291,0.0,0.0,171.734074489,14.870369155999999,0.0,0.628845904,1.294457406,0.628845904,2.985064092,0.628845904,4.095339933,18.352927473999998,1.495526444,1.733316984,0.0,0.0,1.909030461,3.773094139,9.870043098,12.852517012,31.019479992,0.86668054,0.86668054,0.0,6.477286757,1.92330331,0.86668054,3.650647819,13.289017798,3.027250052,4.718381076,0.0,0.0,34.852568911000006,0.014057076,0.100124784,0.044888522,0.090500636,0.0,0.052191128999999996,0.0,0.291613198,0.0,0.0,0.0,0.0,2.502145352,0.0,0.028612979,0.009018433,0.837952282,0.01306404,0.0048049090000000004,0.0,3.0,3.0,"[1, 2, 4]"
133x133,0.628845904,4.486369573,57.825119763,11.683203367,0.0,80.13458602099999,4.452622434,3.398905822,0.0,0.0,14.546821983000001,0.0,56.314776846,1.9287514469999998,3.454715776,0.841280696,5.973505541,2.770032143,0.628845904,8.794207688,1.299905543,17.357998893,0.628845904,0.0,0.86668054,3.2228709529999997,2.141186239,0.0,8.343979052,0.0,0.0,0.0,26.293799035999996,29.429239586999998,1.727344509,0.628845904,7.007240673,0.841280696,0.0,1.257719583,0.628845904,6.649835317000001,13.034294483000002,0.0,0.0,24.364760589,2.7503111569999996,1.909030461,7.969723925,9.925219621,0.841280696,0.0,0.841280696,7.086246451999999,0.0,0.628845904,1.299905543,7.792494561,1.299905543,0.0,2.53790414,28.032026419,11.538352984,3.773094139,0.0,0.841280696,4.248759493,2.599813489,1.727344509,6.288530911,14.054374247999998,9.425633304000002,0.86668054,1.707961236,105.15764775800001,29.770817796,2.991036567,12.194476972999999,4.942252988,3.6560959559999997,0.0,5.659628451,1.257719583,0.0,0.0,0.0,4.327157998000001,1.4701266,2.146865097,0.628845904,0.628845904,3.356723205,1.280184557,7.253353248,3.40458468,126.257069199,1.886556084,14.743601336999998,3.4410941850000003,13.515118313,1.257719583,0.0,0.0,124.738325569,18.235527478,0.0,0.628845904,0.841280696,1.4701266,5.5089350790000005,1.4701266,4.936620629,20.876798460999996,1.495526444,2.57459768,0.0,0.0,1.909030461,5.45565757,9.870043098,13.693797708,24.547253971,0.86668054,0.86668054,0.0,2.594025049,0.628845904,1.707961236,4.038753844,10.700129016,3.027250052,5.559661772,0.0,0.0,30.516104291999998,0.014057076,0.10804049099999999,0.082142239,0.11002873,0.0,0.083442887,0.0,0.309135465,0.0,0.0,0.0,0.0,2.5915594769999997,0.0,0.028612979,0.009018433,0.837952282,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[1, 3, 4]"
134x134,0.628845904,5.769817792,59.11410300199999,14.272092149000002,0.0,78.834680478,7.035978599,4.687889061,1.294457406,0.0,9.336170153,0.0,61.449744306,0.628845904,3.454715776,0.841280696,5.9680574040000005,1.4701266,1.92330331,13.9498536,0.0,16.05809335,0.628845904,0.0,0.86668054,3.2228709529999997,0.841280696,1.294457406,3.144288684,0.0,0.0,0.0,26.293799035999996,29.429239586999998,1.727344509,0.628845904,7.007240673,3.4301694780000003,0.0,1.257719583,0.628845904,6.649835317000001,22.084756963999997,0.0,0.0,25.659217995000002,2.7503111569999996,4.497919243,9.264181331,17.685360853,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,0.628845904,0.0,15.559070517,0.0,0.0,2.53790414,39.667047961,10.238447441,6.361982921,0.0,0.841280696,8.132021201,0.0,1.727344509,8.877419693,10.143630227,9.414708597,0.86668054,1.707961236,106.430183411,59.545955156,2.991036567,13.488934379,3.642347445,2.3561904129999998,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,3.021801915,4.059015382,2.146865097,0.628845904,0.628845904,3.356723205,1.280184557,9.84224203,4.699042086,90.993029739,5.769817792,16.032584575999998,0.841280696,14.809575719,5.140981291,0.0,0.0,164.778297259,15.635713989,0.0,0.628845904,2.135738102,1.4701266,5.5089350790000005,1.4701266,2.33680714,5.277107611,1.495526444,2.57459768,0.0,0.0,1.909030461,5.45565757,8.570137555,13.693797708,29.719574449,0.86668054,0.86668054,0.0,6.477286757,1.92330331,1.707961236,5.333211250000001,8.089327429999999,1.727344509,5.559661772,0.0,0.0,35.693849607000004,0.014057076,0.08962204800000001,0.076600506,0.142564248,0.0,0.071214312,0.0,0.32986392800000003,0.0,0.0,0.0,0.0,2.8894423909999993,0.0,0.028612979,0.009018433,0.837952282,0.01306404,0.013968096999999999,0.0,3.0,3.0,"[2, 3, 4]"
135x135,0.690985953,7.8650655590000005,81.28150396499998,9.153114164,0.34548853,100.19625927199999,9.115319278000001,8.989133024,1.294457406,0.0,15.746597442,0.0,40.470230985,1.299905543,3.454715776,1.859170143,11.500949197999999,1.990891496,1.294457406,17.80369755,1.299905543,13.403341413,0.0,0.34548853,2.141781109,4.32149516,1.299905543,6.263137155,6.474790937,0.34548853,1.0364793,0.929612039,24.615596894,26.928147483,1.727344509,0.0,0.34548853,5.377674119,0.0,0.0,0.690985953,3.460661493,18.232059091,1.2751005690000001,0.929612039,9.133855231,0.0,2.588888782,12.800969318,24.141713081,0.929612039,1.294457406,1.294457406,6.839636304,0.929612039,0.0,1.990891496,11.874417001,1.299905543,0.0,1.859170143,41.068922599000004,8.862462364,6.652725649000001,0.0,1.2751005690000001,6.653057992,2.945302019,1.727344509,3.9708791440000004,10.125000885,14.654536492,0.86668054,0.86668054,114.824547439,36.685019274,1.733316984,8.380020895,4.415212888999999,3.956862091,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,6.312601357000001,3.518500821,1.9031598400000003,0.690985953,0.0,1.620597992,1.0364793,12.356183096,2.8521238990000004,128.123874549,3.883261708,6.30725037,6.877439677,25.339010479,4.812873747,0.0,0.690985953,128.535751248,11.035123459000001,0.34548853,0.0,1.985443359,2.895649443,4.622993952,0.34548853,3.8119825590000005,19.707531895,2.141781109,1.733316984,0.0,0.34548853,0.690985953,15.439190709,12.21636781,11.544632381,40.070081468999994,1.21216907,1.21216907,0.690985953,8.097884749,2.330936706,1.5576664930000002,4.987893254,14.37769088,4.647848044,3.806150023,0.0,0.0,39.27116612900001,0.014057076,0.092326524,0.060730845,0.069116321,0.0,0.052191128999999996,0.0,0.259099077,0.0,0.0,0.000229578,0.0,2.065388061,0.0,0.0,0.0,0.8237046680000001,0.013278390000000001,0.0048049090000000004,0.0,3.0,3.0,"[0, 1, 2]"
136x136,0.690985953,3.9818038510000004,79.53389587899999,9.088096369,0.34548853,102.72013025899999,7.755928557000001,7.2415249379999995,0.0,0.0,16.522866982,0.0,45.969728505000006,1.299905543,3.454715776,2.700450839,11.889055223,2.832172192,0.0,8.289641966,1.299905543,13.403341413,0.0,0.34548853,2.141781109,4.32149516,2.141186239,4.968679749,6.474790937,0.34548853,1.0364793,0.929612039,27.139467880999998,29.45201847,1.727344509,0.0,0.34548853,3.6300660330000003,0.0,0.0,0.690985953,3.460661493,9.946941443,1.2751005690000001,0.929612039,7.839397825,0.841280696,0.0,11.506511912,15.922947002,1.7708927349999999,0.0,0.841280696,5.545178898,0.929612039,0.0,1.990891496,6.631712031999999,1.299905543,0.0,1.859170143,32.264269479,9.70374306,4.063836867,0.0,2.1163812650000002,2.769796284,2.945302019,1.727344509,1.381990362,10.05998309,15.430806032,0.86668054,1.707961236,119.289453518,7.75116261,1.733316984,9.609434476,4.415212888999999,3.956862091,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,5.018143951000001,1.7708927349999999,1.9031598400000003,0.690985953,0.0,2.461878688,1.0364793,10.608575010000001,1.5576664930000002,127.154569559,0.0,12.131186924,7.718720373,24.044553073,0.929612039,0.0,0.690985953,81.540002328,14.400281781,0.34548853,0.0,1.5322666489999999,3.736930139,7.146864939,1.186769226,4.653263255000001,22.231402881999998,2.141781109,2.57459768,0.0,0.34548853,0.690985953,17.12175414,12.21636781,12.385913077,33.597855448,1.21216907,1.21216907,0.690985953,4.214623041,1.0364793,2.3989471890000003,5.375999279,11.788802098,4.647848044,4.647430719,0.0,0.0,34.934701510000004,0.014057076,0.10024223099999999,0.097984562,0.088644415,0.0,0.083442887,0.0,0.276621344,0.0,0.0,0.000229578,0.0,2.154802186,0.0,0.0,0.0,0.8237046680000001,0.013278390000000001,0.013968096999999999,0.0,3.0,3.0,"[0, 1, 3]"
